#lon lat ve vn vu se sn su name
173.34600 -41.95830 NaN NaN 2.53000 NaN NaN 0.50000 h22_140
173.34760 -41.62550 NaN NaN 0.77000 NaN NaN 0.75000 h22_139
173.37160 -42.03200 NaN NaN -0.10000 NaN NaN 0.55000 h22_138
173.37350 -42.61580 NaN NaN -2.43000 NaN NaN 0.96000 h22_137
173.39510 -41.70010 NaN NaN -1.29000 NaN NaN 0.34000 h22_136
173.39590 -41.47410 NaN NaN -0.72000 NaN NaN 0.47000 h22_135
173.42910 -42.13470 NaN NaN -0.12000 NaN NaN 0.34000 h22_134
173.43050 -42.39040 NaN NaN -0.29000 NaN NaN 0.51000 h22_133
173.43240 -41.27550 NaN NaN -0.91000 NaN NaN 0.52000 h22_132
173.43371 -41.18350 NaN NaN -1.79000 NaN NaN 0.18593 h22_131
173.43410 -42.36620 NaN NaN -0.88000 NaN NaN 0.42000 h22_130
173.53366 -42.42548 NaN NaN -1.55000 NaN NaN 0.22959 h22_129
173.54390 -41.74190 NaN NaN -0.91000 NaN NaN 0.31000 h22_128
173.57880 -41.24090 NaN NaN -3.11000 NaN NaN 1.33000 h22_127
173.60160 -41.97800 NaN NaN 0.52000 NaN NaN 0.64000 h22_126
173.61190 -42.31090 NaN NaN -2.09000 NaN NaN 0.43000 h22_125
173.66920 -41.86930 NaN NaN -0.80000 NaN NaN 0.56000 h22_124
173.69570 -41.41050 NaN NaN -0.23000 NaN NaN 0.36000 h22_123
173.69690 -42.42050 NaN NaN -3.24000 NaN NaN 0.43000 h22_122
173.79381 -41.29139 NaN NaN -1.51000 NaN NaN 0.22937 h22_121
173.80220 -41.54280 NaN NaN -1.58000 NaN NaN 0.56000 h22_120
173.80560 -41.74530 NaN NaN -1.58000 NaN NaN 0.37000 h22_119
173.82310 -40.96330 NaN NaN -3.33000 NaN NaN 0.42000 h22_118
173.88900 -41.94830 NaN NaN -1.24000 NaN NaN 0.48000 h22_117
173.92160 -40.80180 NaN NaN -2.71000 NaN NaN 0.16369 h22_116
173.92430 -42.15570 NaN NaN -1.28000 NaN NaN 0.69000 h22_115
173.94550 -41.85220 NaN NaN -1.37000 NaN NaN 0.31000 h22_114
173.98420 -41.56066 NaN NaN -1.57000 NaN NaN 0.26913 h22_113
173.99760 -41.61580 NaN NaN -0.48000 NaN NaN 0.38000 h22_112
174.00600 -41.87910 NaN NaN -1.58000 NaN NaN 0.45000 h22_111
174.02220 -41.34780 NaN NaN -1.78000 NaN NaN 0.49000 h22_110
174.02900 -41.78160 NaN NaN -1.44000 NaN NaN 0.37000 h22_109
174.06030 -41.01930 NaN NaN -2.25000 NaN NaN 0.23437 h22_108
174.13670 -41.82260 NaN NaN -2.30000 NaN NaN 0.74000 h22_105
174.16000 -41.02660 NaN NaN -0.45000 NaN NaN 0.48000 h22_104
174.17120 -41.84850 NaN NaN -1.81000 NaN NaN 0.59000 h22_103
174.21380 -41.74900 NaN NaN -0.57000 NaN NaN 0.17485 h22_102
