#lon lat ve vn vu se sn su corr corr corr name
138.35597 -34.26130 -2.25093 0.24365 -4.31325 0.83667 0.77517 1.63500 0 0 0 wldh
120.21837 -26.62568 -0.04704 -0.07797 -0.77124 0.29709 0.26530 0.46000 0 0 0 wilu
149.96480 -16.28744 -1.16849 0.64065 -1.73422 0.78562 0.55690 1.07900 0 0 0 wili
117.50064 -32.78176 -0.43128 0.20230 -1.99825 0.85789 0.39812 1.18400 0 0 0 wick
117.35208 -33.30605 -0.60954 -0.00828 -2.50925 0.45881 0.42257 1.71700 0 0 0 wgn1
174.77871 -41.27265 -21.61988 -6.27222 -0.95426 0.29574 0.58950 0.75700 0 0 0 wel1
141.92046 -12.67832 -0.10569 0.19038 -0.41721 0.31850 0.51639 1.01800 0 0 0 weip
152.03039 -28.21347 0.16087 -0.34871 -0.63324 0.62408 0.55886 0.64600 0 0 0 warw
135.66045 -34.55887 -0.70474 -0.81163 1.16675 0.62093 0.42855 1.47000 0 0 0 wani
140.00475 -34.19562 -0.26514 -0.32539 -0.97725 0.40155 0.47825 0.93400 0 0 0 waik
117.41010 -33.33306 -0.47363 -0.33111 -1.16125 0.52925 0.21658 0.43100 0 0 0 wagn
186.01685 -18.65068 113.06184 -57.50948 0.16078 1.31453 0.80881 3.84200 0 0 0 vavs
153.40026 -28.34892 0.71773 -1.10843 -1.45524 0.45813 0.71606 1.17000 0 0 0 twed
150.12220 -36.03514 0.15544 -0.46159 -1.01125 0.28728 0.49743 0.55100 0 0 0 turo
151.92842 -27.53441 -0.08700 0.26597 -1.74574 0.21652 0.31888 0.46529 0 0 0 toow
138.98309 -34.50580 -0.03620 -0.43264 0.76375 0.50618 0.44305 0.84400 0 0 0 tnda
178.42525 -18.14593 -3.95497 -3.49604 -4.73322 1.23084 1.25316 8.43000 0 0 0 suva
145.21404 -38.37518 0.02197 -0.41602 -0.89825 0.29917 0.28783 0.65600 0 0 0 stny
145.13087 -37.91328 0.26248 -0.27252 -1.75343 0.15758 0.15592 0.93838 0 0 0 sg36
142.84875 -35.50452 0.52142 -0.49303 -1.02725 0.59806 0.40492 0.58100 0 0 0 seal
151.60161 -32.89029 6.30195 -3.13709 -19.76225 1.06168 1.06097 7.13400 0 0 0 seah
151.42986 -32.75861 0.09252 0.85629 4.32275 1.12193 0.64897 10.44600 0 0 0 sawg
153.57488 -28.27172 1.03239 -0.68042 -2.84724 0.37813 0.45519 1.09000 0 0 0 salt
137.93433 -32.47029 0.00972 -0.40203 -1.33124 0.40252 0.33170 0.43800 0 0 0 sa45
120.07089 -33.59674 -0.50192 -0.35039 -0.94225 0.56899 0.28958 0.45500 0 0 0 ravn
149.24894 -35.34106 -3.12204 -0.87958 -57.98925 2.46450 0.67360 2.38000 0 0 0 quea
138.48572 -35.09470 -0.90966 -0.80786 -1.24525 0.42042 0.24798 0.47900 0 0 0 ptsv
150.91370 -34.47554 0.06963 -0.25818 -1.25825 0.34410 0.31126 0.55100 0 0 0 ptkl
118.60554 -20.41206 -0.42793 -0.78061 2.95277 4.89361 0.66307 7.73500 0 0 0 pthd
151.59651 -26.15761 0.92588 -0.08117 -1.97295 0.44313 0.40367 1.50540 0 0 0 pro1
164.90137 -21.11862 -0.62353 1.11036 -3.20723 0.92953 0.50032 1.24200 0 0 0 pmbt
164.58100 -20.39248 0.15074 0.17932 -1.67223 1.38997 0.56727 1.26000 0 0 0 pebo
148.17334 -33.13796 0.22958 -0.12946 0.23972 0.22668 0.43318 0.92397 0 0 0 par2
121.78724 -32.26002 -0.39935 -0.24385 -0.81624 0.32083 0.17331 0.46600 0 0 0 nors
139.66244 -34.69516 -0.79897 -1.01739 -1.98125 0.71405 0.88692 1.49400 0 0 0 nild
141.64601 -36.30842 -0.24355 -0.76891 -0.41625 0.34438 0.26305 0.49500 0 0 0 nhil
136.20086 -34.08486 -1.41896 -1.06503 -0.40325 0.51472 0.98221 1.58200 0 0 0 neil
150.93586 -32.25298 -2.12887 0.25566 -3.26940 1.80056 0.67137 3.16118 0 0 0 musw
149.08819 -35.05614 0.17273 -0.07534 -0.99825 0.48493 0.40656 0.78900 0 0 0 murm
151.37985 -32.70976 0.63542 -0.36769 -0.43625 0.74090 0.46451 11.73000 0 0 0 mtmm
117.84310 -28.11531 -0.35215 -0.12830 -0.43524 0.30945 0.29423 0.44500 0 0 0 mtma
135.33508 -34.13659 -0.01227 -0.44567 -0.92401 0.26493 0.40380 0.61280 0 0 0 mthp
140.77751 -37.83097 0.31990 -0.52780 -1.41356 0.34399 0.26669 0.56273 0 0 0 mtga
143.44891 -37.58762 0.07380 -0.07717 -1.70825 0.31381 0.38460 0.46300 0 0 0 mtem
133.20671 -25.94569 -0.12068 -0.16005 -0.55023 0.36787 0.28965 0.39300 0 0 0 mtcv
170.26252 -43.98500 -27.59287 -13.33570 0.07842 0.65755 0.65110 0.93435 0 0 0 mtc1
139.26171 -35.14956 0.09726 -0.09681 -0.54225 0.37723 0.38121 0.83700 0 0 0 mryb
139.48713 -20.73655 -1.63680 0.32855 -1.46223 0.63062 0.84554 0.66900 0 0 0 misa
151.33920 -27.80977 0.92209 -2.08528 -5.22624 0.91613 1.18066 10.38400 0 0 0 mil3
138.54338 -35.21801 0.55199 -0.19480 3.97575 2.19453 1.12456 10.58000 0 0 0 mclv
137.67402 -34.37409 0.29900 0.39373 -1.73725 0.33183 0.33885 0.68800 0 0 0 mait
165.83162 -21.70937 -1.62359 0.84934 -4.03123 0.49932 0.43647 1.09200 0 0 0 lfoa
147.14599 -41.43468 -0.45052 0.14515 -1.48026 0.35207 0.39660 0.72600 0 0 0 laun
133.21276 -15.57315 -0.06871 -0.14136 0.24078 0.31192 0.20572 0.64700 0 0 0 larr
140.51264 -35.32580 -1.78161 -1.71658 -2.01025 0.56733 0.88249 0.80800 0 0 0 lam1
151.49136 -32.79894 1.02054 0.31865 -0.48525 0.48841 0.47030 1.10000 0 0 0 kurr
128.76263 -15.67696 -0.62061 0.48990 -1.38022 0.60812 0.32492 0.60300 0 0 0 kunu
117.70264 -31.62232 -0.39074 -0.30275 -1.44524 0.41425 0.19851 0.42700 0 0 0 keln
139.88691 -35.09735 0.14625 -0.71208 -1.21025 0.33837 0.76487 0.77900 0 0 0 karo
121.45926 -30.78439 -0.22956 -0.14197 -0.77824 0.29181 0.15367 0.49200 0 0 0 kalg
138.63930 -33.00062 -0.11229 0.06741 -0.91448 0.78837 0.43116 0.97047 0 0 0 jmst
152.75935 -27.61492 0.39154 0.25599 -1.09058 0.47154 0.23404 0.88652 0 0 0 ips2
143.49206 -32.86413 0.17396 -0.27545 -0.61125 0.29159 0.26296 0.47000 0 0 0 ihoe
118.89188 -32.44938 -0.37439 -0.12562 -1.04824 0.35659 0.23181 0.45700 0 0 0 hydn
165.62731 -21.27695 0.19763 -0.18769 -4.03709 0.43032 0.72960 1.51646 0 0 0 hlou
152.82656 -25.28303 1.01012 -0.24638 -1.83423 0.72162 0.42781 0.96300 0 0 0 hbay
151.25443 -23.84127 0.16548 -0.26581 -0.89023 0.43102 0.69238 0.84200 0 0 0 glad
152.33112 -27.54393 0.00657 0.23240 -0.26324 0.47658 0.30521 0.51100 0 0 0 gatt
149.91520 -37.56812 -0.04425 -0.55610 -0.98825 0.41460 0.38174 0.45900 0 0 0 gabo
121.88815 -33.84107 -0.09055 -0.16218 -2.42825 0.39395 0.37954 1.31300 0 0 0 esp1
148.52025 -23.47831 -0.57958 -0.57211 -0.19623 0.46415 0.29638 0.60600 0 0 0 ensh
148.60259 -32.24803 0.07946 -1.44886 1.62894 0.25246 1.09007 3.93159 0 0 0 dub1
131.18683 -13.83457 -0.31365 -0.05564 -0.27022 0.31206 0.20650 0.57500 0 0 0 doda
151.55442 -32.84556 -0.44261 -0.36231 -1.70225 0.86682 0.67939 9.91300 0 0 0 dara
151.26380 -27.17054 0.23865 0.40694 -3.50824 0.67961 0.40732 0.56200 0 0 0 dalb
115.89480 -32.00391 -0.52746 -0.53683 -1.74836 0.15252 0.15466 0.17221 0 0 0 cut0
145.75832 -16.93572 1.29342 1.41200 -0.26022 0.54168 0.49713 1.27600 0 0 0 crns
153.42152 -27.53771 -1.38124 -2.27461 -3.32324 0.41812 0.82532 0.89400 0 0 0 crl0
115.84120 -31.94250 -0.85959 1.48142 1.73376 0.73222 0.57574 3.49600 0 0 0 crkp
153.04715 -27.44105 0.67111 0.46144 -1.92924 0.43993 0.48378 0.91600 0 0 0 crkb
138.58915 -34.93385 0.52997 -1.32851 3.60275 0.63859 0.52294 1.03600 0 0 0 crka
151.18670 -33.92454 0.48703 0.07454 0.47950 0.56740 0.44566 2.23231 0 0 0 crk1
200.18761 -21.20078 -76.95598 17.85509 0.38977 0.26897 0.21278 1.25600 0 0 0 cook
134.72258 -29.03471 -0.09233 -0.34391 -0.92924 0.45811 0.31415 0.46800 0 0 0 coob
148.60829 -31.03731 -2.43542 -6.84724 -3.70824 1.86820 3.02402 1.17000 0 0 0 coo2
139.85350 -35.69110 0.00947 -0.35269 -1.24925 0.47589 0.34846 0.62500 0 0 0 cnlp
148.82642 -32.91394 0.23632 0.18667 0.96275 0.57725 0.39642 1.49700 0 0 0 cmnk
153.11754 -30.29535 0.59309 0.47279 -0.94724 0.68980 0.47566 0.86000 0 0 0 chcc
138.20826 -33.35377 -1.24728 0.65817 -2.11536 0.96511 0.48524 0.97241 0 0 0 cbrk
149.05050 -35.32409 -3.18845 1.00639 -44.14725 2.75036 0.51263 7.22700 0 0 0 canb
117.17465 -30.52552 -0.35078 -0.20604 -1.01724 0.38114 0.19216 0.44700 0 0 0 bura
149.01151 -30.02743 1.51279 -0.09165 1.40076 0.35005 0.51395 1.46700 0 0 0 bur4
147.24394 -42.73911 -0.00076 -1.71644 0.42674 0.53305 0.69996 1.45200 0 0 0 brtn
144.20401 -36.03140 0.34474 -0.40276 -0.48225 0.30796 0.32813 0.60300 0 0 0 broc
151.33391 -32.65715 -0.07134 -0.42237 -2.85125 0.93222 0.70435 12.68800 0 0 0 bra2
153.56282 -28.87093 0.21362 -0.70887 0.29386 0.35932 0.60131 2.38026 0 0 0 blna
140.60117 -34.28538 -1.36787 -0.26379 -17.50217 2.31856 0.34529 23.20541 0 0 0 beri
146.65774 -36.34644 0.17054 -0.36349 -1.86925 0.26422 0.40176 0.54400 0 0 0 beec
153.20253 -27.72033 1.01013 0.78147 -2.47724 0.27246 0.48816 0.73800 0 0 0 bee2
152.99508 -27.98709 0.10862 -0.10232 -0.76024 0.30866 0.25356 0.54000 0 0 0 bdst
153.06917 -26.68465 0.22431 -0.70782 -0.34724 0.46818 1.18703 0.88900 0 0 0 bdrm
147.65603 -37.75860 -0.25435 -0.56735 -1.51925 0.22283 0.42038 0.62000 0 0 0 bdle
153.19363 -28.12534 0.83528 -0.94845 0.03676 0.50210 0.51901 1.06000 0 0 0 bcmt
136.05868 -32.81035 0.13155 -0.45526 -0.99525 0.39659 0.24937 0.43500 0 0 0 bboo
153.37403 -27.94058 -0.20659 -0.16208 -3.63824 0.49089 0.43783 0.95700 0 0 0 arun
137.16010 -30.45328 -0.12838 -0.38673 -0.53324 0.45416 0.32519 0.44800 0 0 0 anda
133.87922 -23.76699 -0.50598 0.23451 -0.12323 0.53681 0.23380 0.59600 0 0 0 21na
133.88275 -23.69819 0.06344 0.04988 -0.22423 0.21005 0.25271 0.65200 0 0 0 20na
176.81940 -38.11360 4.55262 -13.16742 -0.90805 1.24302 1.07555 7.20000 0 0 0 eaxy
176.16320 -38.41070 2.17956 -6.55900 -2.15275 1.25585 1.15308 9.60000 0 0 0 e4mh
176.52200 -38.22920 2.10052 -6.98371 -0.22604 0.43427 0.37846 1.20000 0 0 0 cbww
176.56080 -38.40790 2.88316 -10.03480 -1.10835 0.37562 0.35827 1.60000 0 0 0 cbwv
176.75300 -38.25660 3.56095 -11.80124 1.90836 0.42331 0.32170 1.20000 0 0 0 cbwr
176.09810 -38.40700 3.17458 -5.33342 -2.20098 0.38292 0.42008 4.30000 0 0 0 bevj
176.30280 -38.47680 2.50403 -9.17571 -2.66709 0.35606 0.37971 1.00000 0 0 0 be2t
176.25250 -38.13040 3.14196 -4.64710 -1.18645 0.84030 0.82242 2.20000 0 0 0 b4hj
176.25470 -38.16890 3.18027 -3.88292 -0.93142 0.36793 0.44699 1.20000 0 0 0 b26q
176.53450 -38.03640 2.03889 -6.45262 -0.16574 0.69769 0.79362 2.20000 0 0 0 agug
176.48780 -38.47250 2.15278 -10.79532 1.14950 0.73162 0.89958 4.10000 0 0 0 agb9
176.73710 -38.07650 3.58157 -9.44764 -0.16054 0.38089 0.36403 1.20000 0 0 0 a9bm
176.28770 -38.35200 2.54051 -4.93341 0.09055 0.34475 0.37106 1.20000 0 0 0 a88h
176.30070 -38.33760 3.39884 -4.75525 -1.41175 0.38514 0.37014 1.20000 0 0 0 a88g
176.15820 -38.36430 3.80515 -6.93056 -2.15215 1.23454 1.18825 9.60000 0 0 0 a886
176.13770 -38.30200 3.27007 -6.21637 -4.09131 1.40682 1.46728 9.60000 0 0 0 a86w
176.21430 -38.32890 1.53088 -5.81968 -2.29995 1.28754 1.27624 9.60000 0 0 0 a86t
176.16900 -38.31400 2.76053 -5.35615 -2.07063 0.40335 0.36578 1.20000 0 0 0 a86l
176.82720 -38.37570 1.09942 -12.86606 -0.17636 0.61121 0.39294 1.20000 0 0 0 a7lj
176.73400 -38.37640 3.63858 -11.84756 -1.84031 0.63446 0.31601 1.20000 0 0 0 a7lf
176.39320 -37.86280 2.04390 -4.21542 0.63390 0.96349 0.95682 7.20000 0 0 0 a4k6
176.68470 -37.98210 1.79266 -9.24032 1.90225 1.14568 1.06868 7.20000 0 0 0 6881
176.32070 -38.24920 2.32348 -6.36406 -1.96715 0.33984 0.38082 1.20000 0 0 0 3094
176.29830 -38.23350 3.65691 -5.66530 4.18715 0.41085 0.36090 1.20000 0 0 0 3093
176.38810 -38.31920 2.09321 -7.70053 3.10647 0.31901 0.32599 1.20000 0 0 0 3081
176.50170 -38.27760 2.99360 -9.36357 0.76134 0.38000 0.43313 4.30000 0 0 0 3080
176.50030 -38.31830 2.90560 -9.63506 -7.99182 0.35874 0.33861 1.20000 0 0 0 3079
176.45980 -38.31120 3.05382 -9.07675 1.34201 0.33069 0.35536 1.30000 0 0 0 3078
176.42830 -38.30510 2.06150 -8.19666 -0.40314 0.34119 0.39159 1.20000 0 0 0 3077
176.32910 -38.26400 2.15633 -5.27335 -4.29705 0.46315 0.37137 1.20000 0 0 0 3067
176.32350 -38.29170 3.00097 -5.02842 -2.47964 0.27163 0.43366 1.20000 0 0 0 3066
176.27790 -38.28500 3.02280 -3.90568 -1.60965 0.31067 0.45081 1.20000 0 0 0 3063
176.24830 -38.30540 2.07932 -4.11669 -2.69865 0.39240 0.38731 1.20000 0 0 0 3061
176.28220 -38.24860 2.88848 -5.67783 -1.47245 0.45419 0.35159 1.20000 0 0 0 3052
176.27250 -38.21660 2.35414 -5.40414 1.01355 0.48628 0.46439 4.30000 0 0 0 3051
176.46830 -38.28070 1.93403 -8.41134 4.22969 0.34540 0.35336 1.20000 0 0 0 3006
176.40690 -38.27190 4.97878 -5.61846 -10.48593 0.39110 0.37031 1.30000 0 0 0 3002
176.64110 -38.16730 4.39670 -8.96328 -4.68492 0.34178 0.36500 1.10000 0 0 0 2351
176.52210 -38.17360 5.03711 -7.05676 -2.52118 0.33525 0.48703 1.10000 0 0 0 2350
176.40480 -38.15700 3.21063 -4.50780 1.48596 0.44839 0.40926 1.20000 0 0 0 2348
176.31810 -38.15820 1.92203 -4.04581 0.52409 0.35807 0.37631 1.30000 0 0 0 2344
176.63440 -38.48470 3.22824 -11.22815 -2.03619 0.37111 0.39787 1.20000 0 0 0 2318
176.20860 -38.44240 -0.16550 -6.74769 -5.93975 0.46073 0.35066 1.60000 0 0 0 2313
176.22110 -38.36930 0.97155 -5.79012 0.04515 0.38956 0.38540 1.20000 0 0 0 2309
176.11100 -38.36520 2.93948 -4.94755 -1.68687 0.43270 0.44606 1.90000 0 0 0 2308
176.19790 -38.11840 1.68289 -1.65067 -3.80045 0.62981 0.40130 1.20000 0 0 0 1291
172.48113 -43.49077 -32.02726 -12.15667 -1.49441 0.12514 0.25856 1.05280 0 0 0 yald
135.64328 -17.77633 -0.08679 -0.36934 -1.21879 0.15505 0.18867 0.36573 0 0 0 walh
175.70413 -39.11561 -0.30074 -2.47451 -4.29315 0.22215 0.29275 0.37839 0 0 0 vgtm
175.67593 -39.09867 0.03012 -2.02857 -4.53547 1.91087 2.80813 3.05440 0 0 0 vgnt
175.60115 -39.17556 1.04753 -2.55244 -2.67227 0.30078 0.48533 0.28356 0 0 0 vgng
175.71075 -39.13571 -0.57329 -2.50866 -2.78453 0.27639 0.42262 0.37098 0 0 0 vget
133.69683 -32.12862 0.31998 -0.28837 -0.50035 0.12051 0.12522 0.28625 0 0 0 thev
170.13928 -45.63416 -29.13614 -13.47476 -0.56037 0.18995 0.17600 0.47626 0 0 0 sutt
174.13729 -41.66382 -16.37733 -5.78573 -0.72272 0.28127 0.24594 0.42000 0 0 0 sedd
212.29396 -14.94583 -87.75272 27.80421 -1.86206 0.25667 0.30431 0.42811 0 0 0 rgtg
118.67886 -20.53975 -0.24195 0.03406 -0.08753 0.12748 0.16983 0.29848 0 0 0 pthl
174.09545 -39.27002 -0.89891 -0.80966 -3.32636 0.19201 0.26083 0.44942 0 0 0 pgne
174.01427 -39.29437 -0.61424 -1.37835 -3.68330 0.20372 0.47168 0.55706 0 0 0 pgkh
183.63120 -44.02429 -32.52681 0.77976 -1.39144 0.17372 0.25336 0.57734 0 0 0 owmg
166.41612 -22.24199 -0.02706 -0.21607 -1.21522 0.52304 0.21588 0.47950 0 0 0 nbtg
148.14496 -26.35890 0.51954 -0.27328 0.42948 0.15376 0.19266 0.29315 0 0 0 mchl
130.82473 -12.45546 -0.35608 0.39885 -0.19723 0.11386 0.11203 0.26663 0 0 0 lkya
254.63820 -26.47291 53.98338 33.06868 -2.19442 0.34979 0.75750 0.35708 0 0 0 ilsg
152.48686 -30.32662 0.50145 -0.23699 -1.30038 0.17844 0.13607 0.31559 0 0 0 hern
181.83976 -14.29605 -83.52932 0.27998 -2.96069 0.77015 1.07412 1.15764 0 0 0 fttg
139.90306 -22.91354 0.53726 -0.19632 -0.56405 0.11393 0.23984 0.43002 0 0 0 bula
148.24158 -40.21438 0.12664 -0.51250 -0.83035 0.14571 0.13425 0.38894 0 0 0 flnd
145.91485 -41.05006 0.16253 -0.07850 -0.80715 0.41878 0.60358 0.54369 0 0 0 bur2
172.77141 -34.46658 0.22987 -0.82626 -3.11025 0.18251 0.22762 0.20834 0 0 0 1394
173.76942 -35.96210 0.07362 -0.74623 -0.50025 0.18984 0.13558 0.19326 0 0 0 1361
173.78360 -35.40843 0.51287 -0.61698 -0.62025 0.36976 0.34258 0.31000 0 0 0 aaju
173.85496 -39.24056 -1.34592 -0.74264 -0.24024 0.27034 0.28393 0.53000 0 0 0 a7d5
173.86787 -39.45920 -1.40128 -1.13896 0.60976 0.26263 0.28638 0.63000 0 0 0 a3x8
173.88177 -35.04544 0.64583 -0.42908 -1.08025 0.30079 0.23858 0.40000 0 0 0 1384
174.03066 -39.05761 -0.74964 -1.01182 -0.20024 0.34401 0.33297 0.96000 0 0 0 d1jx
174.10242 -39.31119 -1.77145 -1.35942 -3.01024 0.67199 0.29090 0.60000 0 0 0 1255
174.19456 -39.55399 -2.02418 -0.50783 -0.64024 0.26144 0.28581 0.53000 0 0 0 1243
174.22821 -39.13399 -0.92839 -1.27368 -0.47023 0.19260 0.16377 0.26000 0 0 0 1259
174.24820 -36.45239 0.49340 -0.65330 -1.09025 0.39303 0.20337 0.31000 0 0 0 aaey
174.39472 -39.28535 -1.61876 -1.23824 -0.03023 0.23825 0.25262 0.52000 0 0 0 1256
174.42338 -39.48168 -2.19487 -1.20885 -0.31023 0.22929 0.26728 0.49000 0 0 0 1245
174.45136 -35.91812 0.37056 -0.86941 -0.90025 0.27093 0.17922 0.31000 0 0 0 b2fq
174.46975 -35.85196 0.66131 -0.71084 0.42975 0.19363 0.19140 0.39000 0 0 0 aav5
174.52047 -39.62978 -2.37532 -1.33967 0.63976 0.31088 0.29115 0.62000 0 0 0 1242
174.52429 -39.08102 -0.65453 -1.55944 0.63979 0.34386 0.35412 0.42000 0 0 0 1262
174.68029 -39.38307 -2.21709 -1.44657 2.10978 0.65073 0.68721 1.34000 0 0 0 1254
174.70194 -39.57802 -1.75683 -1.92294 1.11977 0.54951 0.42700 0.40000 0 0 0 a78c
174.72566 -38.30221 0.18792 -1.09220 -8.55014 0.54324 0.51372 0.90000 0 0 0 a1yc
174.76809 -39.09494 -1.39963 -1.70394 0.81981 0.46592 0.55625 0.59000 0 0 0 a3yh
174.95089 -39.72123 -2.79625 -2.65800 1.44977 0.66212 0.33745 0.45000 0 0 0 1240
174.99397 -39.53519 -1.79820 -2.66758 1.53979 0.65080 0.39955 0.40000 0 0 0 a78a
175.00002 -37.58938 -0.02366 -1.05172 -0.30016 0.21894 0.15554 0.16756 0 0 0 a33d
175.14529 -38.31455 -0.33510 -1.57359 -0.15967 0.29051 0.23419 0.48000 0 0 0 ah33
175.20446 -38.68667 0.66915 -2.11934 0.93039 0.32923 0.53043 0.52000 0 0 0 b4au
175.33306 -36.48799 1.15093 -1.18796 -0.82024 0.24636 0.21082 0.30000 0 0 0 a9mt
175.39432 -38.49848 -0.22451 -1.98986 1.76207 0.70550 1.04233 0.52172 0 0 0 be4c
175.51860 -36.33305 0.89887 -1.02844 -0.41024 0.35427 0.24102 0.17844 0 0 0 1344
175.63626 -38.40273 0.42101 -4.46220 -5.95592 0.80790 0.69173 1.59000 0 0 0 2328
175.64837 -38.36022 0.32728 -1.81264 0.30460 0.47044 0.61699 0.44296 0 0 0 dtkd
175.65676 -38.71729 -0.32703 -2.79314 -0.01045 0.51388 0.63125 0.46181 0 0 0 2104
175.66417 -38.26723 -0.03897 -2.04502 0.86285 0.33302 0.30918 0.44000 0 0 0 ah4q
175.74295 -38.64281 -1.05654 -2.22099 -2.12244 0.95755 0.91300 1.47000 0 0 0 a8yc
175.75225 -38.35663 0.69826 -2.90338 3.91183 1.11567 1.36503 0.55172 0 0 0 eay7
175.79640 -38.61341 0.20924 -2.60766 -5.39641 0.51456 0.38876 1.30000 0 0 0 2003
175.79782 -38.42500 0.55429 -3.15965 2.15809 0.61082 0.58441 0.58616 0 0 0 eay6
175.86728 -38.50215 -0.91748 -3.73938 1.13406 0.45493 0.69780 0.46679 0 0 0 2017
175.90147 -38.54245 5.41143 -1.84281 -1.22212 1.31426 0.82160 0.90679 0 0 0 ahby
175.94753 -38.44014 1.44313 -3.20594 2.67049 0.48087 0.44185 0.52000 0 0 0 a934
176.00253 -38.43249 2.01761 -3.83703 1.20473 0.38302 0.45239 0.64000 0 0 0 1277
176.09785 -38.31966 2.77131 -4.88211 0.68955 0.71100 1.30188 0.60672 0 0 0 a86g
176.11204 -37.73339 1.05342 -1.36292 0.65407 0.38730 0.36293 0.43181 0 0 0 ab5p
177.52004 -37.92526 2.78165 -15.57733 -1.96999 0.55265 0.50135 2.03000 0 0 0 b34a
172.02050 -42.45600 -7.79000 -1.39993 0.08974 0.50000 0.61000 1.55000 0 0 0 6794
172.74620 -42.21250 -12.93000 -2.82994 0.20974 0.43000 0.44000 0.52000 0 0 0 6793
172.37500 -42.53100 -15.31000 -6.02993 1.76974 0.50000 0.74000 0.74000 0 0 0 6792
172.39380 -42.47480 -13.97000 -4.54993 1.92974 0.74000 0.64000 1.08000 0 0 0 6791
171.80430 -42.55530 -7.84000 -1.75993 -0.27026 0.50000 0.57000 0.59000 0 0 0 6790
171.85400 -42.09550 -5.06000 -0.68993 -1.19026 0.48000 0.51000 0.41000 0 0 0 6788
171.90640 -41.87690 -4.06000 0.38006 -0.38026 0.40000 0.50000 0.46000 0 0 0 6787
171.66530 -42.29030 -4.38000 -0.80993 -1.38026 0.43000 0.53000 0.65000 0 0 0 6786
171.68340 -42.45050 -5.45000 -0.62993 -2.76026 0.59000 0.59000 1.17000 0 0 0 6784
171.46620 -41.74910 -2.70000 -0.59993 -1.77026 0.47000 0.46000 0.46000 0 0 0 6776
172.82530 -42.47690 -22.16000 -8.45994 0.63974 1.12000 0.68000 0.59000 0 0 0 6774
172.37630 -42.58540 -16.37110 -6.44224 0.86974 0.92880 0.75868 0.41314 0 0 0 6771
172.54500 -42.59570 -19.63000 -9.28993 0.58974 1.54000 2.24000 0.67000 0 0 0 6770
172.77640 -42.58330 -24.30000 -9.55994 -0.36026 0.98000 0.76000 0.60000 0 0 0 6769
172.80050 -42.68890 -26.56000 -10.30993 -1.94026 0.66000 0.90000 0.86000 0 0 0 6767
172.40070 -42.37920 -11.91000 -2.98993 1.80974 0.56000 0.55000 0.64000 0 0 0 6757
172.51800 -42.25690 -9.77000 -2.05994 0.71974 0.59000 0.49000 0.65000 0 0 0 6754
172.32040 -43.08330 -28.45000 -10.19993 -0.31026 0.55000 0.57000 0.36000 0 0 0 5007
172.51590 -42.00840 -7.57000 -0.18994 1.29974 0.54000 0.48000 0.71000 0 0 0 3662
172.77330 -42.30370 -15.14000 -4.31994 0.24974 0.50000 0.63000 0.58000 0 0 0 3624
171.48250 -42.74450 -8.48000 -0.93993 -0.87026 0.48000 0.56000 0.56000 0 0 0 3508
171.44360 -42.72380 -7.12000 -0.70993 -1.44026 0.54000 0.50000 0.55000 0 0 0 3501
173.11650 -42.92610 -31.29000 -11.28993 -1.18026 0.60000 0.92000 0.50000 0 0 0 1436
172.11730 -41.72940 -4.84001 -0.13994 -2.59026 0.43000 0.48000 0.37000 0 0 0 1433
172.06350 -41.58350 -3.55001 0.55006 -1.66026 0.45000 0.45000 0.35000 0 0 0 1432
173.43240 -41.27550 -7.44001 -0.81995 -0.91026 0.44000 0.45000 0.52000 0 0 0 1210
172.98450 -41.33300 -6.29001 -0.15994 -1.52026 0.48000 0.42000 0.49000 0 0 0 1204
172.82770 -41.52530 -6.73001 0.02006 -2.49026 0.52000 0.51000 0.94000 0 0 0 1196
174.02220 -41.34780 -11.84001 -2.39995 -1.78026 0.51000 0.45000 0.49000 0 0 0 1195
173.39590 -41.47410 -8.78001 -0.71994 -0.72026 0.51000 0.48000 0.47000 0 0 0 1192
173.80220 -41.54280 -12.23001 -2.42995 -1.58026 0.50000 0.55000 0.56000 0 0 0 1190
172.54130 -41.55200 -6.23001 0.28006 -0.11026 0.48000 0.44000 0.34000 0 0 0 1189
173.99760 -41.61580 -16.66001 -4.81995 -0.48026 0.44000 0.48000 0.38000 0 0 0 1188
173.05790 -41.62680 -8.11001 -0.45994 -1.70026 0.66000 0.53000 0.58000 0 0 0 1187
172.76220 -41.69860 -6.89001 0.53006 -3.43026 0.56000 0.47000 2.61000 0 0 0 1186
173.39510 -41.70010 -11.81001 -1.43994 -1.29026 0.45000 0.43000 0.34000 0 0 0 1185
172.27990 -41.72170 -5.01001 0.08006 -3.02026 0.47000 0.47000 0.35000 0 0 0 1182
172.49950 -41.72910 -6.92001 1.07006 -3.45026 0.55000 0.52000 0.95000 0 0 0 1181
172.11840 -42.02950 -5.54000 -0.32994 -2.04026 0.45000 0.43000 0.37000 0 0 0 1175
172.35910 -41.82090 -5.99001 0.29006 -1.81026 0.45000 0.46000 0.38000 0 0 0 1174
173.34600 -41.95830 -15.49001 -3.55994 2.52974 0.46000 0.43000 0.50000 0 0 0 1173
173.60160 -41.97800 -21.63001 -6.40994 0.51974 0.49000 0.55000 0.64000 0 0 0 1172
173.42910 -42.13470 -21.16001 -7.07994 -0.12026 0.49000 0.51000 0.34000 0 0 0 1168
173.22410 -42.27190 -20.98000 -6.59994 0.73974 0.43000 0.45000 0.39000 0 0 0 1166
