#lon lat ve vn se sn corr name
176.37900 -39.28300 NaN NaN 0.53000 0.71000 0 b9f9
175.92700 -39.22500 NaN NaN 0.49000 0.49000 0 b9f8
176.08100 -39.26400 NaN NaN 0.59000 0.58000 0 b9f7
171.31300 -42.90800 NaN NaN 0.67000 0.66000 0 b9ex
171.15800 -42.90500 NaN NaN 0.69000 0.60000 0 b9ew
171.40300 -42.84000 NaN NaN 0.55000 0.68000 0 b9ev
171.48500 -42.83600 NaN NaN 0.65000 0.86000 0 b9eu
171.55400 -42.72400 NaN NaN 0.71000 0.62000 0 b9et
171.43000 -42.76200 NaN NaN 0.56000 0.81000 0 b9er
171.31300 -43.05200 NaN NaN 0.77000 1.05000 0 b9ej
171.58800 -43.38900 NaN NaN 0.91000 0.90000 0 b9eh
171.36200 -43.43400 NaN NaN 0.77000 0.70000 0 b9eg
171.41800 -43.52300 NaN NaN 0.58000 0.51000 0 b9ef
175.14400 -41.39300 NaN NaN 0.54000 0.63000 0 b9cv
175.14400 -41.08200 NaN NaN 0.63000 0.53000 0 b9cm
174.98000 -41.26400 NaN NaN 0.75000 0.75000 0 b901
175.23200 -41.42900 NaN NaN 0.46000 0.44000 0 b8yu
175.49900 -41.42300 NaN NaN 0.51000 0.46000 0 b8ym
175.54800 -41.25600 NaN NaN 0.47000 0.57000 0 b8yl
175.65900 -41.32600 NaN NaN 0.50000 0.51000 0 b8yk
175.71700 -41.40100 NaN NaN 0.43000 0.52000 0 b8yj
172.25700 -42.77700 NaN NaN 1.62000 1.74000 0 b8y4
170.57600 -43.72500 NaN NaN 0.55000 0.87000 0 b8y3
170.11900 -43.75900 NaN NaN 0.48000 0.92000 0 b8y2
170.82400 -43.78500 NaN NaN 0.53000 0.58000 0 b8xx
170.44100 -43.77100 NaN NaN 0.61000 0.80000 0 b8xv
171.03800 -43.29600 NaN NaN 0.67000 1.02000 0 b8xu
170.84900 -43.21700 NaN NaN 0.60000 0.67000 0 b8xt
170.62500 -43.38800 NaN NaN 0.62000 0.70000 0 b8xr
169.99400 -43.90600 NaN NaN 0.58000 0.81000 0 b8xq
169.93300 -43.79900 NaN NaN 0.66000 0.68000 0 b8xp
169.82200 -43.76500 NaN NaN 0.58000 0.59000 0 b8xn
170.89300 -43.54800 NaN NaN 0.58000 0.62000 0 b8xm
171.17600 -43.73600 NaN NaN 0.60000 0.69000 0 b8xl
170.42300 -43.63600 NaN NaN 0.56000 0.82000 0 b8xk
170.51100 -43.48600 NaN NaN 0.69000 0.77000 0 b8xj
170.70200 -43.49900 NaN NaN 1.17000 1.19000 0 b8xh
170.85000 -43.52100 NaN NaN 0.58000 0.83000 0 b8xf
171.06200 -43.61000 NaN NaN 0.54000 0.53000 0 b8xe
171.05700 -43.84800 NaN NaN 0.60000 0.61000 0 b8xd
170.87900 -43.92800 NaN NaN 0.58000 0.59000 0 b8xc
170.71200 -44.02700 NaN NaN 0.55000 0.70000 0 b8xb
170.80100 -43.41300 NaN NaN 0.71000 0.56000 0 b8x9
170.88200 -43.32400 NaN NaN 0.62000 0.76000 0 b8x8
170.93800 -43.36300 NaN NaN 0.62000 0.76000 0 b8x6
171.08900 -43.41800 NaN NaN 0.63000 0.60000 0 b8x5
170.36100 -43.51900 NaN NaN 0.54000 0.69000 0 b8x4
170.25800 -43.55900 NaN NaN 0.53000 0.71000 0 b8x3
170.45200 -43.27800 NaN NaN 0.54000 0.50000 0 b8x1
170.52200 -43.24800 NaN NaN 0.50000 0.49000 0 b8wy
170.68500 -43.23100 NaN NaN 0.53000 0.78000 0 b8wx
170.26200 -43.41400 NaN NaN 0.57000 0.70000 0 b8ww
170.36000 -43.36600 NaN NaN 0.93000 1.00000 0 b8wv
170.45100 -43.39400 NaN NaN 0.51000 0.81000 0 b8wu
170.51300 -43.37900 NaN NaN 0.62000 0.81000 0 b8wt
170.59000 -43.29100 NaN NaN 0.63000 0.57000 0 b8wr
170.67600 -43.30300 NaN NaN 0.57000 0.62000 0 b8wq
170.73900 -43.26100 NaN NaN 0.52000 0.75000 0 b8wp
170.71800 -43.33100 NaN NaN 0.68000 0.62000 0 b8wn
170.68500 -43.42600 NaN NaN 0.60000 0.71000 0 b8wm
170.60200 -43.50900 NaN NaN 0.57000 0.60000 0 b8wl
175.82100 -41.03300 NaN NaN 0.69000 0.90000 0 b8nn
169.38800 -43.97200 NaN NaN 0.60000 0.73000 0 b8la
169.31600 -43.95600 NaN NaN 0.62000 0.48000 0 b8l1
169.17800 -43.96900 NaN NaN 0.99000 1.12000 0 b8km
169.37000 -43.76500 NaN NaN 0.54000 0.70000 0 b8k9
170.01800 -43.46400 NaN NaN 0.57000 0.78000 0 b8dp
170.18700 -43.36700 NaN NaN 0.47000 0.67000 0 b8cy
171.43100 -42.73800 NaN NaN 0.68000 0.58000 0 b89u
169.18700 -44.11100 NaN NaN 0.56000 0.53000 0 b7v0
169.34600 -43.98300 NaN NaN 0.49000 0.56000 0 b7uy
176.36700 -39.60700 NaN NaN 0.75000 0.70000 0 b7tk
175.02100 -40.87200 NaN NaN 0.86000 0.61000 0 b7pw
175.87600 -38.93300 NaN NaN 1.53000 1.33000 0 b4lg
176.37300 -38.87900 NaN NaN 0.54000 0.53000 0 b4jy
175.71500 -40.59900 NaN NaN 0.45000 0.55000 0 b3n7
169.75000 -46.23700 NaN NaN 1.09000 1.17000 0 b3me
176.32400 -38.54900 NaN NaN 0.67000 0.58000 0 b3c4
178.26600 -38.01700 NaN NaN 0.59000 0.55000 0 b3bd
172.08900 -43.70000 NaN NaN 0.78000 0.80000 0 b39y
178.28100 -37.90500 NaN NaN 0.63000 0.53000 0 b39p
176.19600 -40.86900 NaN NaN 0.61000 0.69000 0 b339
170.30400 -44.42200 NaN NaN 1.47000 1.65000 0 b2w8
170.43200 -44.43500 NaN NaN 1.21000 1.54000 0 b2w7
170.92600 -43.09900 NaN NaN 0.65000 0.51000 0 b2p5
170.55200 -43.14700 NaN NaN 0.48000 0.51000 0 b2p3
170.34000 -43.22700 NaN NaN 0.64000 0.52000 0 b2nl
170.26100 -43.10800 NaN NaN 0.50000 0.46000 0 b2nb
170.44100 -43.03200 NaN NaN 1.21000 1.17000 0 b2na
171.04100 -42.83500 NaN NaN 0.55000 0.49000 0 b2l2
171.56300 -42.78200 NaN NaN 0.60000 0.49000 0 b2gw
171.63800 -42.62000 NaN NaN 0.58000 0.66000 0 b29n
176.17000 -38.26400 NaN NaN 0.83000 1.01000 0 b278
175.38000 -39.55400 NaN NaN 0.79000 0.75000 0 b1xd
176.41000 -39.53400 NaN NaN 0.68000 0.73000 0 b1wa
175.49100 -39.95350 NaN NaN 1.13673 0.50272 0 b1ve
176.53600 -38.55700 NaN NaN 0.97000 0.93000 0 b1q8
176.80500 -38.81500 NaN NaN 0.82000 0.76000 0 b1pd
176.02700 -40.14500 NaN NaN 0.91000 0.98000 0 b1lv
177.91700 -37.98100 NaN NaN 0.78000 0.73000 0 b1l0
177.46000 -38.93600 NaN NaN 0.56000 0.65000 0 b1hk
176.16200 -40.24100 NaN NaN 0.92000 0.76000 0 b1ep
176.48300 -39.85500 NaN NaN 0.99000 0.56000 0 b1du
175.67500 -40.68600 NaN NaN 0.73000 0.83000 0 b1ak
169.20800 -43.93500 NaN NaN 0.47000 0.65000 0 b19w
169.23000 -43.84600 NaN NaN 0.62000 0.53000 0 b19t
175.44800 -40.72500 NaN NaN 0.68000 0.51000 0 b18y
175.26100 -40.68100 NaN NaN 0.47000 0.49000 0 b18u
174.87800 -41.40500 NaN NaN 0.54000 0.72000 0 b0y9
174.91300 -41.37500 NaN NaN 1.14000 1.59000 0 b0y0
174.86600 -41.25900 NaN NaN 0.72000 0.70000 0 b0lv
167.32700 -46.10700 NaN NaN 1.35000 1.70000 0 b0a5
168.30400 -46.41200 NaN NaN 0.79000 0.86000 0 b07d
175.49300 -41.51700 NaN NaN 0.89000 0.76000 0 b054
166.61500 -45.66900 NaN NaN 1.13000 1.06000 0 b047
166.60900 -46.15600 NaN NaN 0.51000 0.54000 0 b03w
178.00400 -37.57400 NaN NaN 0.66000 0.78000 0 b001
177.77800 -38.43200 NaN NaN 0.75000 0.90000 0 b000
170.94600 -42.72600 NaN NaN 0.55000 0.77000 0 ap6e
170.97200 -43.47300 NaN NaN 0.81000 0.72000 0 an4y
170.51500 -44.54800 NaN NaN 1.37000 1.23000 0 amkd
175.40200 -39.18900 NaN NaN 0.53000 0.67000 0 ahlp
175.68600 -39.42700 NaN NaN 0.61000 0.52000 0 ahk6
176.52200 -38.95600 NaN NaN 0.78000 0.73000 0 agtr
170.51900 -43.58100 NaN NaN 0.61000 0.59000 0 aglh
170.44400 -43.58800 NaN NaN 0.54000 0.57000 0 afun
171.34200 -43.93500 NaN NaN 0.63000 0.81000 0 aftc
175.81100 -39.64200 NaN NaN 0.99000 0.67000 0 afrp
170.33700 -43.64700 NaN NaN 0.52000 0.68000 0 afb7
170.60700 -43.67700 NaN NaN 0.54000 0.65000 0 af68
170.68500 -43.71900 NaN NaN 0.56000 0.63000 0 af5r
170.69200 -43.57300 NaN NaN 0.75000 0.73000 0 af5n
169.83200 -44.11400 NaN NaN 0.69000 0.55000 0 aevv
169.48800 -45.80000 NaN NaN 0.79000 0.63000 0 aet5
170.55300 -43.96000 NaN NaN 0.59000 0.73000 0 aemc
176.21600 -40.07100 NaN NaN 0.69000 0.67000 0 aelf
168.32500 -46.12900 NaN NaN 1.08000 1.64000 0 aegu
171.20100 -43.64600 NaN NaN 0.63000 0.70000 0 aeb3
171.05300 -43.71500 NaN NaN 0.58000 0.60000 0 ae4q
168.91900 -46.13400 NaN NaN 0.78000 0.79000 0 ae13
168.44200 -45.73700 NaN NaN 0.79000 0.88000 0 adx3
168.69600 -45.36800 NaN NaN 0.99000 1.02000 0 adq2
173.84600 -41.51300 NaN NaN 1.11000 0.78000 0 ad5v
178.06400 -38.69100 NaN NaN 0.59000 0.79000 0 acw0
178.02500 -38.67500 NaN NaN 2.30000 1.45000 0 acvn
177.95800 -38.65300 NaN NaN 1.24000 1.21000 0 acvh
171.35500 -42.07500 NaN NaN 0.56000 0.85000 0 acqy
178.27000 -38.46400 NaN NaN 0.72000 0.65000 0 acmy
171.12200 -44.72800 NaN NaN 0.72000 0.91000 0 acgf
171.94200 -41.52800 NaN NaN 0.62000 0.47000 0 ac8p
177.06300 -38.11900 NaN NaN 1.13000 1.05000 0 abwn
171.02200 -44.54300 NaN NaN 0.67000 0.96000 0 aakq
170.43900 -44.63600 NaN NaN 1.53000 1.39000 0 aagl
170.14400 -44.57700 NaN NaN 1.24000 1.44000 0 aag3
169.95600 -44.61600 NaN NaN 1.48000 1.25000 0 aaft
170.25600 -44.56000 NaN NaN 1.55000 1.41000 0 aafj
170.93400 -43.69600 NaN NaN 0.60000 0.45000 0 aadg
170.85300 -43.63400 NaN NaN 0.54000 0.53000 0 aad3
170.55400 -43.85500 NaN NaN 0.61000 0.60000 0 aab0
171.18800 -43.48300 NaN NaN 0.67000 0.73000 0 aa8h
170.35500 -43.30700 NaN NaN 0.52000 0.58000 0 aa2m
170.41200 -44.94500 NaN NaN 1.47000 1.54000 0 aa1c
170.11500 -44.81100 NaN NaN 1.48000 1.40000 0 aa0a
170.78600 -43.18600 NaN NaN 1.44000 1.35000 0 aa01
177.14100 -38.11000 NaN NaN 1.09000 1.26000 0 a954
177.10000 -38.14200 NaN NaN 1.16000 1.20000 0 a952
176.97700 -38.11800 NaN NaN 1.66000 1.51000 0 a94q
177.07600 -38.02800 NaN NaN 2.16000 1.91000 0 a94d
177.82000 -38.18400 NaN NaN 0.58000 0.54000 0 a8n1
171.49200 -42.65500 NaN NaN 0.58000 0.51000 0 a8ke
171.65000 -42.72700 NaN NaN 0.69000 0.71000 0 a8j0
178.15500 -38.27000 NaN NaN 1.23000 1.12000 0 a8f4
177.86500 -38.28800 NaN NaN 0.77000 1.30000 0 a8f0
176.41100 -38.46900 NaN NaN 1.00000 1.19000 0 a89v
175.90500 -39.40800 NaN NaN 0.79000 0.66000 0 a7y7
175.72800 -39.40600 NaN NaN 0.87000 0.84000 0 a7xx
175.64400 -39.38600 NaN NaN 0.85000 0.76000 0 a7xj
175.44800 -39.43500 NaN NaN 0.77000 0.60000 0 a7wv
178.21700 -38.20600 NaN NaN 0.49000 0.44000 0 a7we
178.13000 -38.17900 NaN NaN 0.85000 0.95000 0 a7w4
178.13500 -38.01100 NaN NaN 0.66000 0.56000 0 a7uu
176.06100 -38.73200 NaN NaN 0.87000 0.63000 0 a7ja
175.21300 -39.69200 NaN NaN 0.72000 0.57000 0 a720
177.76200 -38.70200 NaN NaN 0.92000 0.64000 0 a71v
177.59400 -38.69400 NaN NaN 0.78000 0.77000 0 a71t
177.39200 -38.62200 NaN NaN 0.79000 0.90000 0 a71e
177.52500 -38.55700 NaN NaN 0.79000 1.00000 0 a711
176.10000 -39.54700 NaN NaN 0.79000 0.70000 0 a6yx
175.09300 -39.93000 NaN NaN 0.65000 0.69000 0 a6u3
175.55700 -39.49500 NaN NaN 0.75000 0.56000 0 a6qt
176.26000 -39.78400 NaN NaN 0.98000 0.94000 0 a6fq
176.98600 -38.94500 NaN NaN 0.82000 0.69000 0 a630
177.38200 -38.75400 NaN NaN 1.00000 0.93000 0 a61v
177.11900 -38.80500 NaN NaN 0.71000 0.71000 0 a61n
178.08100 -37.86100 NaN NaN 0.60000 0.68000 0 a5tj
178.22700 -37.75100 NaN NaN 0.62000 0.68000 0 a5t0
176.57100 -40.11100 NaN NaN 0.55000 0.59000 0 a5pd
177.59600 -38.83000 NaN NaN 0.56000 0.69000 0 a5np
177.87600 -38.88700 NaN NaN 1.48000 0.84000 0 a5lc
175.34200 -40.12700 NaN NaN 0.71000 0.57000 0 a5h8
176.27300 -40.45000 NaN NaN 0.80000 0.78000 0 a5ck
176.08100 -40.42100 NaN NaN 0.45000 0.75000 0 a5cd
176.99800 -39.77300 NaN NaN 0.67000 0.59000 0 a55w
176.70200 -39.93000 NaN NaN 0.74000 0.64000 0 a55j
176.64400 -39.77500 NaN NaN 0.77000 0.57000 0 a54b
175.85600 -40.45400 NaN NaN 0.71000 0.71000 0 a50j
175.68700 -40.28800 NaN NaN 0.69000 0.70000 0 a4yt
175.34600 -40.31300 NaN NaN 0.54000 0.54000 0 a4vv
177.21200 -37.99200 NaN NaN 1.41000 1.02000 0 a4v6
175.78500 -40.56800 NaN NaN 0.49000 0.54000 0 a4rq
169.14700 -43.90000 NaN NaN 0.47000 0.50000 0 a4pg
169.07000 -43.95100 NaN NaN 1.22000 0.96000 0 a4p8
175.35800 -40.57400 NaN NaN 0.73000 0.63000 0 a4nm
176.94800 -39.65300 NaN NaN 0.48000 0.59000 0 a4fk
176.66700 -39.50100 NaN NaN 1.55000 1.56000 0 a4e5
176.91900 -39.13800 NaN NaN 0.65000 0.67000 0 a48q
177.28600 -39.00100 NaN NaN 1.66000 2.18000 0 a45h
174.77900 -41.34200 NaN NaN 1.11000 0.99000 0 a44m
175.76400 -38.99100 NaN NaN 1.80000 1.25000 0 a426
176.25500 -39.42600 NaN NaN 0.64000 0.69000 0 a41r
176.18800 -40.78500 NaN NaN 0.46000 0.49000 0 a40c
176.92900 -39.94500 NaN NaN 0.80000 0.71000 0 a3y4
175.16200 -40.93200 NaN NaN 0.42000 0.51000 0 a3y0
175.25600 -40.81200 NaN NaN 0.63000 0.44000 0 a3xx
175.78200 -39.82800 NaN NaN 0.85000 0.52000 0 a3xl
175.11600 -40.74900 NaN NaN 0.45000 0.47000 0 a3xj
177.85600 -39.03400 NaN NaN 0.80000 0.62000 0 a3wj
177.59400 -39.04000 NaN NaN 0.73000 0.84000 0 a3wb
178.54800 -37.68900 NaN NaN 0.68000 0.79000 0 a3vn
178.31900 -37.59600 NaN NaN 0.58000 0.52000 0 a3v8
175.39600 -40.20600 NaN NaN 0.72000 0.57000 0 a3uw
175.83500 -40.33600 NaN NaN 0.91000 0.52000 0 a3ub
176.55800 -40.48700 NaN NaN 0.68000 0.52000 0 a3t8
178.05000 -37.68400 NaN NaN 0.81000 0.79000 0 a3t4
176.58800 -39.40800 NaN NaN 0.54000 0.68000 0 a3ru
176.67100 -39.34500 NaN NaN 0.65000 0.73000 0 a3r9
177.67200 -37.73900 NaN NaN 0.64000 0.59000 0 a3q5
175.77400 -40.78500 NaN NaN 0.49000 0.48000 0 a3nc
176.22600 -40.56700 NaN NaN 0.67000 0.56000 0 a3mx
175.27300 -40.54600 NaN NaN 0.57000 0.66000 0 a3mt
168.72600 -44.73700 NaN NaN 1.13000 1.22000 0 a3j8
175.89300 -41.25100 NaN NaN 0.49000 0.49000 0 a3ff
175.66700 -40.94600 NaN NaN 0.53000 0.52000 0 a3ct
170.99500 -45.06700 NaN NaN 0.82000 1.59000 0 a36e
170.24100 -45.13900 NaN NaN 0.75000 0.68000 0 a345
167.92400 -44.67300 NaN NaN 0.54000 0.56000 0 a31c
175.10200 -41.03800 NaN NaN 0.41000 0.53000 0 a30r
171.90700 -43.04300 NaN NaN 0.44000 0.46000 0 a2u3
175.98200 -41.05800 NaN NaN 0.60000 0.74000 0 a2rw
170.72500 -43.16500 NaN NaN 0.57000 0.71000 0 a2qg
169.36800 -45.21700 NaN NaN 1.02000 0.71000 0 a2n0
174.79900 -41.19100 NaN NaN 1.40000 1.14000 0 a2hl
174.81400 -41.19800 NaN NaN 2.02000 1.20000 0 a2hk
174.83600 -41.22000 NaN NaN 1.99000 2.08000 0 a2he
174.71500 -41.28400 NaN NaN 1.68000 1.04000 0 a28g
171.38900 -42.88800 NaN NaN 0.59000 0.71000 0 a284
174.91300 -41.24900 NaN NaN 1.08000 0.85000 0 a27e
174.96300 -41.28400 NaN NaN 1.35000 1.26000 0 a274
175.23700 -41.60400 NaN NaN 0.45000 0.43000 0 a23h
175.26500 -41.34600 NaN NaN 0.94000 1.16000 0 a21b
175.21100 -41.27200 NaN NaN 0.96000 1.32000 0 a20h
175.57500 -41.32700 NaN NaN 0.45000 0.44000 0 a1yl
167.85900 -45.19700 NaN NaN 1.24000 1.67000 0 a1th
171.30500 -42.87300 NaN NaN 0.47000 0.48000 0 a1g4
172.72300 -40.51100 NaN NaN 0.81000 0.76000 0 a170
167.67800 -45.76300 NaN NaN 1.18000 1.16000 0 a133
177.11300 -38.26100 NaN NaN 0.68000 0.89000 0 a0yh
167.60800 -46.15500 NaN NaN 1.09000 1.72000 0 a0c2
169.47800 -44.21600 NaN NaN 0.58000 0.68000 0 a073
177.55900 -38.40700 NaN NaN 0.53000 0.60000 0 a00a
