169.98450 -43.72658 -19.62591 -8.73701 0.56099 0.37091
165.37548 -21.48034 -0.29740 0.10507 0.29322 0.23047
142.29621 -10.59037 -0.23279 0.49452 0.18065 0.29998
115.73858 -31.82552 -0.14651 -0.58103 0.18216 0.12325
225.03518 -23.13036 -77.91716 40.40586 0.23326 0.39123
181.87906 -14.30780 -84.05800 -0.29603 0.41518 1.79530
121.89433 -33.87432 -0.06505 -0.34577 0.18761 0.10857
130.95593 -12.44331 -0.62392 0.35711 0.20626 0.32157
153.26654 -27.52615 0.12004 0.00700 0.12366 0.15463
122.20909 -18.00397 -0.15870 0.36147 0.36031 0.14939
189.27756 -14.32609 -86.20448 6.48272 0.82030 0.54767
117.81019 -34.95023 -0.13349 -0.18967 0.16195 0.21844
130.88173 -12.35592 0.08388 0.84217 0.18159 0.17222
130.98205 -12.47822 -0.02990 0.43483 0.15724 0.16346
130.84399 -12.46664 0.08862 -0.20946 0.20160 0.24436
176.12378 -37.88920 1.75257 -2.12258 1.04669 0.77876
176.08130 -38.15288 2.31832 -3.16267 0.37519 0.28786
175.87752 -37.89432 0.80595 -1.30027 0.40769 0.34118
176.03008 -38.38749 5.93100 -6.18029 1.16397 1.12351
176.01788 -38.35959 4.01076 -4.78261 1.02205 1.05673
176.07308 -38.04782 1.61369 -2.39102 0.27958 0.46659
175.86541 -38.21110 0.88664 -2.46068 0.53257 0.50614
175.99500 -38.69200 2.74000 -1.66257 1.31000 1.44000
176.38256 -40.26498 -15.83993 -11.49354 1.39549 0.19994
172.96049 -41.03368 -2.52306 -0.43725 0.26394 0.20878
169.68411 -45.03834 -29.75911 -13.61496 0.31477 0.26406
170.12120 -46.14650 -28.64110 -10.63627 1.02796 0.56782
170.08120 -46.20190 -26.92676 -10.87272 1.36854 1.47311
169.32070 -45.47390 -28.31943 -12.04796 1.12097 0.66932
169.00359 -43.86082 -6.95000 -0.75854 0.46000 0.46000
172.78775 -42.39825 -17.24865 -5.47382 0.33659 0.29471
172.82430 -43.07790 -30.89000 -9.94760 0.58000 0.61000
169.25068 -44.19470 -21.57000 -10.02894 0.62000 0.81000
151.23187 -33.91776 0.03784 0.07290 0.38083 0.23313
137.69581 -34.93885 -0.12995 0.43472 0.64521 0.57947
119.64580 -31.29069 -0.49263 -0.21961 0.45103 0.17423
135.78438 -34.14415 0.04020 -0.30364 0.36886 0.28047
166.94437 -22.15955 -0.06436 -0.54282 1.16450 0.46850
147.32168 -33.70342 0.21078 -0.22078 0.27951 0.43797
147.37026 -35.10840 0.13211 -0.40277 0.17778 0.32088
134.35453 -19.93336 -0.24032 0.68422 0.63092 0.30543
138.35597 -34.26130 -2.25107 0.32584 0.83685 0.77511
120.21837 -26.62568 -0.04685 0.01089 0.29703 0.26571
149.96480 -16.28744 -1.16873 0.73635 0.78573 0.55755
117.50064 -32.78176 -0.43103 0.28592 0.85741 0.39814
117.35208 -33.30605 -0.60926 0.07486 0.45894 0.42318
174.77871 -41.27265 -21.61983 -6.19823 0.29599 0.58952
141.92046 -12.67832 -0.10585 0.28751 0.31826 0.51624
152.03039 -28.21347 0.16069 -0.26114 0.62402 0.55877
135.66045 -34.55887 -0.70491 -0.72979 0.62080 0.42899
140.00475 -34.19562 -0.26528 -0.24316 0.40163 0.47825
117.41010 -33.33306 -0.47338 -0.24796 0.52933 0.21657
186.01685 -18.65068 113.06207 -57.41558 1.31495 0.80820
153.40026 -28.34892 0.71749 -1.02099 0.45833 0.71589
150.12220 -36.03514 0.15529 -0.38126 0.28743 0.49752
151.92842 -27.53441 -0.08712 0.35416 0.21664 0.31888
138.98309 -34.50580 -0.03634 -0.35071 0.50619 0.44318
