#lon lat ve vn vu se sn su corr corr corr name
134.35453 -19.93336 -0.24012 0.68424 -1.30036 0.63115 0.30524 0.47600 0 0 0 wmga
138.35597 -34.26130 -2.25102 0.32579 -4.56044 0.83626 0.77499 1.63500 0 0 0 wldh
120.21837 -26.62568 -0.04682 0.01113 -1.00703 0.29707 0.26558 0.46000 0 0 0 wilu
149.96480 -16.28744 -1.16840 0.73616 -1.95334 0.78524 0.55753 1.07900 0 0 0 wili
117.50064 -32.78176 -0.43101 0.28602 -2.24330 0.85768 0.39799 1.18400 0 0 0 wick
117.35208 -33.30605 -0.60926 0.07489 -2.75506 0.45894 0.42258 1.71700 0 0 0 wgn1
174.77871 -41.27265 -21.61981 -6.19814 -1.21103 0.29590 0.58950 0.75700 0 0 0 wel1
141.92046 -12.67832 -0.10556 0.28757 -0.63026 0.31846 0.51622 1.01800 0 0 0 weip
152.03039 -28.21347 0.16093 -0.26136 -0.87148 0.62417 0.55894 0.64600 0 0 0 warw
135.66045 -34.55887 -0.70480 -0.72983 0.91914 0.62093 0.42904 1.47000 0 0 0 wani
140.00475 -34.19562 -0.26523 -0.24320 -1.22434 0.40150 0.47811 0.93400 0 0 0 waik
117.41010 -33.33306 -0.47333 -0.24794 -1.40710 0.52944 0.21647 0.43100 0 0 0 wagn
186.01685 -18.65068 113.06229 -57.41504 -0.06226 1.31453 0.80885 3.84200 0 0 0 vavs
153.40026 -28.34892 0.71770 -1.02122 -1.69368 0.45817 0.71564 1.17000 0 0 0 twed
150.12220 -36.03514 0.15556 -0.38143 -1.26095 0.28725 0.49744 0.55100 0 0 0 turo
151.92842 -27.53441 -0.08702 0.35380 -1.98294 0.21659 0.31880 0.46549 0 0 0 toow
138.98309 -34.50580 -0.03628 -0.35076 0.51621 0.50605 0.44304 0.84400 0 0 0 tnda
178.42525 -18.14593 -3.95524 -3.40117 -4.95543 1.23079 1.25345 8.43000 0 0 0 suva
145.21404 -38.37518 0.02201 -0.33822 -1.15118 0.29889 0.28779 0.65600 0 0 0 stny
145.13087 -37.91328 0.26242 -0.19413 -2.00573 0.15759 0.15589 0.93834 0 0 0 sg36
142.84875 -35.50452 0.52142 -0.41227 -1.27620 0.59794 0.40525 0.58100 0 0 0 seal
151.60161 -32.89029 6.30199 -3.05391 -20.00746 1.06216 1.06083 7.13400 0 0 0 seah
151.42986 -32.75861 0.09260 0.93962 4.07773 1.12246 0.64872 10.44600 0 0 0 sawg
153.57488 -28.27172 1.03234 -0.59315 -3.08557 0.37806 0.45519 1.09000 0 0 0 salt
137.93433 -32.47029 0.00975 -0.31815 -1.57585 0.40239 0.33160 0.43800 0 0 0 sa45
120.07089 -33.59674 -0.50184 -0.26745 -1.18848 0.56887 0.28962 0.45500 0 0 0 ravn
149.24894 -35.34106 -3.12194 -0.79875 -58.23797 2.46448 0.67351 2.38000 0 0 0 quea
138.48572 -35.09470 -0.90975 -0.72659 -1.49363 0.42056 0.24799 0.47900 0 0 0 ptsv
150.91370 -34.47554 0.06978 -0.17646 -1.50574 0.34410 0.31105 0.55100 0 0 0 ptkl
118.60554 -20.41206 -0.42793 -0.68754 2.72686 4.89359 0.66236 7.73500 0 0 0 pthd
151.59651 -26.15761 0.92600 0.00784 -2.20802 0.44312 0.40361 1.50551 0 0 0 pro1
164.90137 -21.11862 -0.62395 1.20325 -3.43429 0.92944 0.50046 1.24200 0 0 0 pmbt
164.58100 -20.39248 0.15039 0.27239 -1.89811 1.39002 0.56763 1.26000 0 0 0 pebo
148.17334 -33.13796 0.22978 -0.04659 -0.00585 0.22657 0.43309 0.92476 0 0 0 par2
121.78724 -32.26002 -0.39917 -0.15963 -1.06054 0.32057 0.17321 0.46600 0 0 0 nors
139.66244 -34.69516 -0.79906 -0.93572 -2.22906 0.71375 0.88696 1.49400 0 0 0 nild
141.64601 -36.30842 -0.24358 -0.68894 -0.66633 0.34438 0.26296 0.49500 0 0 0 nhil
136.20086 -34.08486 -1.41904 -0.98274 -0.65018 0.51496 0.98180 1.58200 0 0 0 neil
150.93586 -32.25298 -2.12884 0.33952 -3.51368 1.80105 0.67116 3.16056 0 0 0 musw
149.08819 -35.05614 0.17290 0.00581 -1.24657 0.48452 0.40690 0.78900 0 0 0 murm
151.37985 -32.70976 0.63551 -0.28434 -0.68120 0.74073 0.46429 11.73000 0 0 0 mtmm
117.84310 -28.11531 -0.35185 -0.04048 -0.67333 0.30910 0.29422 0.44500 0 0 0 mtma
135.33508 -34.13659 -0.01236 -0.36344 -1.17102 0.26496 0.40386 0.61330 0 0 0 mthp
140.77751 -37.83097 0.31984 -0.44944 -1.66574 0.34386 0.26661 0.56272 0 0 0 mtga
143.44891 -37.58762 0.07383 0.00144 -1.96010 0.31353 0.38472 0.46300 0 0 0 mtem
133.20671 -25.94569 -0.12063 -0.07058 -0.78497 0.36792 0.28984 0.39300 0 0 0 mtcv
170.26252 -43.98500 -27.59293 -13.26459 -0.18180 0.65741 0.65158 0.93500 0 0 0 mtc1
139.26171 -35.14956 0.09713 -0.01562 -0.79070 0.37752 0.38107 0.83700 0 0 0 mryb
139.48713 -20.73655 -1.63673 0.42150 -1.68867 0.63032 0.84538 0.66900 0 0 0 misa
151.33920 -27.80977 0.92212 -1.99756 -5.46386 0.91582 1.18042 10.38400 0 0 0 mil3
138.54338 -35.21801 0.55186 -0.11368 3.72720 2.19375 1.12449 10.58000 0 0 0 mclv
137.67402 -34.37409 0.29892 0.47574 -1.98460 0.33193 0.33913 0.68800 0 0 0 mait
165.83162 -21.70937 -1.62400 0.94186 -4.25925 0.49957 0.43645 1.09200 0 0 0 lfoa
147.14599 -41.43468 -0.45049 0.21947 -1.73724 0.35221 0.39675 0.72600 0 0 0 laun
133.21276 -15.57315 -0.06872 -0.04545 0.02286 0.31219 0.20556 0.64700 0 0 0 larr
140.51264 -35.32580 -1.78173 -1.63550 -2.25895 0.56693 0.88237 0.80800 0 0 0 lam1
151.49136 -32.79894 1.02066 0.40192 -0.73033 0.48858 0.47021 1.10000 0 0 0 kurr
128.76263 -15.67696 -0.62065 0.58575 -1.59832 0.60832 0.32513 0.60300 0 0 0 kunu
117.70264 -31.62232 -0.39038 -0.21801 -1.68860 0.41431 0.19839 0.42700 0 0 0 keln
139.88691 -35.09735 0.14610 -0.63083 -1.45863 0.33819 0.76460 0.77900 0 0 0 karo
121.45926 -30.78439 -0.22948 -0.05635 -1.02036 0.29191 0.15364 0.49200 0 0 0 kalg
138.63930 -33.00062 -0.11224 0.15079 -1.15985 0.78817 0.43105 0.97053 0 0 0 jmst
152.75935 -27.61492 0.39162 0.34386 -1.32790 0.47152 0.23404 0.88657 0 0 0 ips2
143.49206 -32.86413 0.17399 -0.19206 -0.85642 0.29159 0.26304 0.47000 0 0 0 ihoe
118.89188 -32.44938 -0.37416 -0.04162 -1.29282 0.35663 0.23165 0.45700 0 0 0 hydn
165.62731 -21.27695 0.19729 -0.09547 -4.26441 0.43022 0.72986 1.51624 0 0 0 hlou
152.82656 -25.28303 1.01018 -0.15678 -2.06794 0.72145 0.42750 0.96300 0 0 0 hbay
151.25443 -23.84127 0.16559 -0.17500 -1.12166 0.43113 0.69251 0.84200 0 0 0 glad
152.33112 -27.54393 0.00662 0.32030 -0.50045 0.47647 0.30535 0.51100 0 0 0 gatt
149.91520 -37.56812 -0.04415 -0.47754 -1.24008 0.41469 0.38173 0.45900 0 0 0 gabo
121.88815 -33.84107 -0.09046 -0.07947 -2.67483 0.39385 0.37969 1.31300 0 0 0 esp1
148.52025 -23.47831 -0.57945 -0.48098 -0.42708 0.46409 0.29634 0.60600 0 0 0 ensh
148.60259 -32.24803 0.07961 -1.36490 1.38466 0.25242 1.09009 3.93110 0 0 0 dub1
131.18683 -13.83457 -0.31366 0.04117 -0.48522 0.31199 0.20653 0.57500 0 0 0 doda
151.55442 -32.84556 -0.44250 -0.27908 -1.94739 0.86720 0.67871 9.91300 0 0 0 dara
151.26380 -27.17054 0.23865 0.49528 -3.74487 0.67978 0.40717 0.56200 0 0 0 dalb
115.89480 -32.00391 -0.52695 -0.45220 -1.99227 0.15249 0.15462 0.17219 0 0 0 cut0
145.75832 -16.93572 1.29341 1.50710 -0.48042 0.54193 0.49740 1.27600 0 0 0 crns
153.42152 -27.53771 -1.38125 -2.18669 -3.56044 0.41778 0.82549 0.89400 0 0 0 crl0
115.84120 -31.94250 -0.85916 1.56597 1.48993 0.73248 0.57592 3.49600 0 0 0 crkp
153.04715 -27.44105 0.67109 0.54942 -2.16629 0.44005 0.48341 0.91600 0 0 0 crkb
138.58915 -34.93385 0.52992 -1.24710 3.35460 0.63829 0.52256 1.03600 0 0 0 crka
151.18670 -33.92454 0.48706 0.15670 0.23279 0.56716 0.44567 2.23074 0 0 0 crk1
200.18761 -21.20078 -76.95448 17.94917 0.16258 0.26887 0.21299 1.25600 0 0 0 cook
134.72258 -29.03471 -0.09240 -0.25699 -1.16873 0.45815 0.31417 0.46800 0 0 0 coob
148.60829 -31.03731 -2.43539 -6.76230 -3.95073 1.86902 3.02349 1.17000 0 0 0 coo2
139.85350 -35.69110 0.00939 -0.27204 -1.49847 0.47587 0.34805 0.62500 0 0 0 cnlp
148.82642 -32.91394 0.23639 0.26989 0.71751 0.57672 0.39624 1.49700 0 0 0 cmnk
153.11754 -30.29535 0.59313 0.55826 -1.18863 0.68974 0.47575 0.86000 0 0 0 chcc
138.20826 -33.35377 -1.24725 0.74119 -2.36125 0.96513 0.48539 0.97219 0 0 0 cbrk
149.05050 -35.32409 -3.18838 1.08727 -44.39595 2.75071 0.51292 7.22700 0 0 0 canb
117.17465 -30.52552 -0.35040 -0.12018 -1.25897 0.38122 0.19214 0.44700 0 0 0 bura
149.01151 -30.02743 1.51283 -0.00584 1.15977 0.35004 0.51416 1.46700 0 0 0 bur4
147.24394 -42.73911 -0.00085 -1.64365 0.16808 0.53337 0.69970 1.45200 0 0 0 brtn
144.20401 -36.03140 0.34478 -0.32254 -0.73195 0.30804 0.32803 0.60300 0 0 0 broc
151.33391 -32.65715 -0.07126 -0.33898 -3.09612 0.93221 0.70459 12.68800 0 0 0 bra2
153.56282 -28.87093 0.21355 -0.62202 0.05462 0.35911 0.60133 2.37919 0 0 0 blna
140.60117 -34.28538 -1.36796 -0.18188 -17.74940 2.31841 0.34525 23.20449 0 0 0 beri
146.65774 -36.34644 0.17064 -0.28364 -2.11939 0.26428 0.40137 0.54400 0 0 0 beec
153.20253 -27.72033 1.01009 0.86919 -2.71472 0.27246 0.48833 0.73800 0 0 0 bee2
152.99508 -27.98709 0.10862 -0.01476 -0.99813 0.30850 0.25349 0.54000 0 0 0 bdst
153.06917 -26.68465 0.22431 -0.61929 -0.58312 0.46855 1.18676 0.88900 0 0 0 bdrm
147.65603 -37.75860 -0.25428 -0.48898 -1.77134 0.22271 0.42038 0.62000 0 0 0 bdle
153.19363 -28.12534 0.83526 -0.86103 -0.20134 0.50223 0.51896 1.06000 0 0 0 bcmt
136.05868 -32.81035 0.13148 -0.37175 -1.24034 0.39666 0.24941 0.43500 0 0 0 bboo
153.37403 -27.94058 -0.20662 -0.07450 -3.87606 0.49170 0.43756 0.95700 0 0 0 arun
137.16010 -30.45328 -0.12841 -0.30105 -0.77486 0.45435 0.32514 0.44800 0 0 0 anda
133.87922 -23.76699 -0.50596 0.32554 -0.35454 0.53689 0.23384 0.59600 0 0 0 21na
133.88275 -23.69819 0.06346 0.14097 -0.45543 0.21032 0.25261 0.65200 0 0 0 20na
176.81940 -38.11360 4.55262 -13.08937 -1.16062 1.24345 1.07586 7.20000 0 0 0 eaxy
176.16320 -38.41070 2.17956 -6.48128 -2.40573 1.25541 1.15214 9.60000 0 0 0 e4mh
176.52200 -38.22920 2.10050 -6.90576 -0.47877 0.43384 0.37836 1.20000 0 0 0 cbww
176.56080 -38.40790 2.88315 -9.95706 -1.36132 0.37554 0.35826 1.60000 0 0 0 cbwv
176.75300 -38.25660 3.56093 -11.72333 1.65559 0.42306 0.32172 1.20000 0 0 0 cbwr
176.09810 -38.40700 3.17458 -5.25571 -2.45395 0.38308 0.42037 4.30000 0 0 0 bevj
176.30280 -38.47680 2.50402 -9.09802 -2.92016 0.35629 0.37974 1.00000 0 0 0 be2t
176.25250 -38.13040 3.14195 -4.56904 -1.43905 0.84054 0.82244 2.20000 0 0 0 b4hj
176.25470 -38.16890 3.18027 -3.80491 -1.18407 0.36773 0.44700 1.20000 0 0 0 b26q
176.53450 -38.03640 2.03887 -6.37447 -0.41821 0.69751 0.79370 2.20000 0 0 0 agug
176.48780 -38.47250 2.15278 -10.71765 0.89644 0.73176 0.89985 4.10000 0 0 0 agb9
176.73710 -38.07650 3.58157 -9.36953 -0.41306 0.38105 0.36390 1.20000 0 0 0 a9bm
176.28770 -38.35200 2.54051 -4.85559 -0.16235 0.34463 0.37131 1.20000 0 0 0 a88h
176.30070 -38.33760 3.39885 -4.67742 -1.66463 0.38497 0.36985 1.20000 0 0 0 a88g
176.15820 -38.36430 3.80515 -6.85279 -2.40506 1.23368 1.18949 9.60000 0 0 0 a886
176.13770 -38.30200 3.27006 -6.13853 -4.34414 1.40634 1.46662 9.60000 0 0 0 a86w
176.21430 -38.32890 1.53088 -5.74187 -2.55282 1.28819 1.27604 9.60000 0 0 0 a86t
176.16900 -38.31400 2.76053 -5.27830 -2.32347 0.40370 0.36559 1.20000 0 0 0 a86l
176.82720 -38.37570 1.09941 -12.78827 -0.42929 0.61144 0.39306 1.20000 0 0 0 a7lj
176.73400 -38.37640 3.63854 -11.76978 -2.09324 0.63416 0.31617 1.20000 0 0 0 a7lf
176.39320 -37.86280 2.04391 -4.13711 0.38167 0.96205 0.95628 7.20000 0 0 0 a4k6
176.68470 -37.98210 1.79266 -9.16212 1.64986 1.14686 1.06823 7.20000 0 0 0 6881
176.32070 -38.24920 2.32350 -6.28614 -2.21991 0.33963 0.38088 1.20000 0 0 0 3094
176.29830 -38.23350 3.65692 -5.58737 3.93441 0.41080 0.36069 1.20000 0 0 0 3093
176.38810 -38.31920 2.09322 -7.62269 2.85362 0.31914 0.32589 1.20000 0 0 0 3081
176.50170 -38.27760 2.99360 -9.28571 0.50854 0.38033 0.43344 4.30000 0 0 0 3080
176.50030 -38.31830 2.90561 -9.55722 -8.24467 0.35867 0.33879 1.20000 0 0 0 3079
176.45980 -38.31120 3.05382 -8.99890 1.08917 0.33043 0.35486 1.30000 0 0 0 3078
176.42830 -38.30510 2.06149 -8.11880 -0.65597 0.34119 0.39173 1.20000 0 0 0 3077
176.32910 -38.26400 2.15636 -5.19545 -4.54983 0.46300 0.37168 1.20000 0 0 0 3067
176.32350 -38.29170 3.00097 -4.95054 -2.73245 0.27142 0.43363 1.20000 0 0 0 3066
176.27790 -38.28500 3.02280 -3.82780 -1.86246 0.31109 0.45079 1.20000 0 0 0 3063
176.24830 -38.30540 2.07931 -4.03883 -2.95148 0.39213 0.38748 1.20000 0 0 0 3061
176.28220 -38.24860 2.88850 -5.59992 -1.72521 0.45382 0.35144 1.20000 0 0 0 3052
176.27250 -38.21660 2.35414 -5.32622 0.76084 0.48640 0.46459 4.30000 0 0 0 3051
176.46830 -38.28070 1.93401 -8.33346 3.97689 0.34529 0.35325 1.20000 0 0 0 3006
176.40690 -38.27190 4.97879 -5.54057 -10.73872 0.39074 0.37036 1.30000 0 0 0 3002
176.64110 -38.16730 4.39668 -8.88526 -4.93757 0.34166 0.36488 1.10000 0 0 0 2351
176.52210 -38.17360 5.03710 -6.97874 -2.77383 0.33506 0.48710 1.10000 0 0 0 2350
176.40480 -38.15700 3.21064 -4.42977 1.23333 0.44826 0.40909 1.20000 0 0 0 2348
176.31810 -38.15820 1.92203 -3.96780 0.27146 0.35811 0.37604 1.30000 0 0 0 2344
176.63440 -38.48470 3.22822 -11.15048 -2.28927 0.37129 0.39780 1.20000 0 0 0 2318
176.20860 -38.44240 -0.16551 -6.66999 -6.19277 0.46104 0.35082 1.60000 0 0 0 2313
176.22110 -38.36930 0.97155 -5.71232 -0.20777 0.38933 0.38532 1.20000 0 0 0 2309
176.11100 -38.36520 2.93949 -4.86977 -1.93978 0.43259 0.44636 1.90000 0 0 0 2308
176.19790 -38.11840 1.68293 -1.57262 -4.05303 0.62964 0.40172 1.20000 0 0 0 1291
172.48113 -43.49077 -32.02730 -12.08537 -1.75402 0.12514 0.25842 1.05239 0 0 0 yald
135.64328 -17.77633 -0.08677 -0.27436 -1.44039 0.15512 0.18880 0.36620 0 0 0 walh
175.70413 -39.11561 -0.30053 -2.39777 -4.54708 0.22192 0.29284 0.37846 0 0 0 vgtm
175.67593 -39.09867 0.03030 -1.95168 -4.78937 1.91090 2.80811 3.05455 0 0 0 vgnt
175.60115 -39.17556 1.04771 -2.47577 -2.92627 0.30079 0.48530 0.28360 0 0 0 vgng
175.71075 -39.13571 -0.57310 -2.43195 -3.03848 0.27631 0.42243 0.37061 0 0 0 vget
133.69683 -32.12862 0.31959 -0.20408 -0.74445 0.12044 0.12530 0.28620 0 0 0 thev
170.13928 -45.63416 -29.13611 -13.40601 -0.82261 0.18996 0.17598 0.47626 0 0 0 sutt
174.13729 -41.66382 -16.37721 -5.71213 -0.98000 0.28122 0.24593 0.42000 0 0 0 sedd
212.29396 -14.94583 -87.75311 27.90323 -2.07893 0.25593 0.30403 0.42838 0 0 0 rgtg
118.67886 -20.53975 -0.24179 0.12797 -0.31366 0.12744 0.17002 0.29861 0 0 0 pthl
174.09545 -39.27002 -0.89876 -0.73311 -3.58049 0.19191 0.26076 0.44923 0 0 0 pgne
174.01427 -39.29437 -0.61410 -1.30184 -3.93746 0.20357 0.47177 0.55707 0 0 0 pgkh
183.63120 -44.02429 -32.52635 0.85075 -1.65171 0.17369 0.25334 0.57738 0 0 0 owmg
166.41612 -22.24199 -0.02743 -0.12428 -1.44409 0.52310 0.21589 0.47960 0 0 0 nbtg
148.14496 -26.35890 0.51952 -0.18431 0.19410 0.15370 0.19258 0.29330 0 0 0 mchl
130.82473 -12.45546 -0.35596 0.49653 -0.40990 0.11380 0.11213 0.26668 0 0 0 lkya
254.63820 -26.47291 53.98650 33.16523 -2.42998 0.34896 0.75745 0.35711 0 0 0 ilsg
152.48686 -30.32662 0.50133 -0.15152 -1.54181 0.17878 0.13617 0.31556 0 0 0 hern
181.83976 -14.29605 -83.52994 0.37689 -3.17647 0.77033 1.07413 1.15809 0 0 0 fttg
139.90306 -22.91354 0.53735 -0.10465 -0.79401 0.11409 0.23968 0.43002 0 0 0 bula
148.24158 -40.21438 0.12643 -0.43690 -1.08574 0.14541 0.13418 0.38862 0 0 0 flnd
145.91485 -41.05006 0.16292 -0.00376 -1.06363 0.41846 0.60367 0.54386 0 0 0 bur2
172.77141 -34.46658 0.23001 -0.74470 -3.35773 0.18237 0.22753 0.20834 0 0 0 1394
173.76942 -35.96210 0.07383 -0.66639 -0.74985 0.18984 0.13558 0.19326 0 0 0 1361
173.78360 -35.40843 0.51303 -0.53646 -0.86907 0.36982 0.34282 0.31000 0 0 0 aaju
173.85496 -39.24056 -1.34592 -0.66627 -0.49434 0.27032 0.28394 0.53000 0 0 0 a7d5
173.86787 -39.45920 -1.40138 -1.06284 0.35537 0.26256 0.28661 0.63000 0 0 0 a3x8
173.88177 -35.04544 0.64585 -0.34815 -1.32856 0.30046 0.23862 0.40000 0 0 0 1384
174.03066 -39.05761 -0.74964 -0.93521 -0.45409 0.34359 0.33290 0.96000 0 0 0 d1jx
174.10242 -39.31119 -1.77156 -1.28310 -3.26443 0.67223 0.29065 0.60000 0 0 0 1255
174.19456 -39.55399 -2.02434 -0.43177 -0.89475 0.26171 0.28599 0.53000 0 0 0 1243
174.22821 -39.13399 -0.92845 -1.19713 -0.72418 0.19253 0.16378 0.26000 0 0 0 1259
174.24820 -36.45239 0.49361 -0.57384 -1.34053 0.39307 0.20325 0.31000 0 0 0 aaey
174.39472 -39.28535 -1.61884 -1.16188 -0.28439 0.23838 0.25268 0.52000 0 0 0 1256
174.42338 -39.48168 -2.19500 -1.13268 -0.56465 0.22931 0.26758 0.49000 0 0 0 1245
174.45136 -35.91812 0.37065 -0.78938 -1.14979 0.27071 0.17912 0.31000 0 0 0 b2fq
174.46975 -35.85196 0.66136 -0.63083 0.18031 0.19352 0.19135 0.39000 0 0 0 aav5
174.52047 -39.62978 -2.37540 -1.26365 0.38514 0.31089 0.29108 0.62000 0 0 0 1242
174.52429 -39.08102 -0.65461 -1.48278 0.38591 0.34386 0.35388 0.42000 0 0 0 1262
174.68029 -39.38307 -2.21714 -1.37030 1.85549 0.64993 0.68741 1.34000 0 0 0 1254
174.70194 -39.57802 -1.75695 -1.84686 0.86522 0.54957 0.42686 0.40000 0 0 0 a78c
174.72566 -38.30221 0.18792 -1.01477 -8.80297 0.54324 0.51370 0.90000 0 0 0 a1yc
174.76809 -39.09494 -1.39971 -1.62731 0.56591 0.46589 0.55586 0.59000 0 0 0 a3yh
174.95089 -39.72123 -2.79638 -2.58199 1.19503 0.66231 0.33746 0.45000 0 0 0 1240
174.99397 -39.53519 -1.79828 -2.59137 1.28530 0.65100 0.39934 0.40000 0 0 0 a78a
175.00002 -37.58938 -0.02359 -0.97332 -0.55202 0.21892 0.15545 0.16756 0 0 0 a33d
175.14529 -38.31455 -0.33512 -1.49610 -0.41252 0.29058 0.23420 0.48000 0 0 0 ah33
175.20446 -38.68667 0.66917 -2.04220 0.67704 0.32951 0.53031 0.52000 0 0 0 b4au
175.33306 -36.48799 1.15102 -1.10850 -1.07057 0.24628 0.21093 0.30000 0 0 0 a9mt
175.39432 -38.49848 -0.22449 -1.91253 1.50897 0.70539 1.04196 0.52172 0 0 0 be4c
175.51860 -36.33305 0.89906 -0.94879 -0.66036 0.35430 0.24110 0.17844 0 0 0 1344
175.63626 -38.40273 0.42105 -4.38474 -6.20889 0.80838 0.69146 1.59000 0 0 0 2328
175.64837 -38.36022 0.32731 -1.73513 0.05169 0.47017 0.61654 0.44296 0 0 0 dtkd
175.65676 -38.71729 -0.32698 -2.71604 -0.26384 0.51420 0.63101 0.46181 0 0 0 2104
175.66417 -38.26723 -0.03897 -1.96746 0.61007 0.33297 0.30914 0.44000 0 0 0 ah4q
175.74295 -38.64281 -1.05654 -2.14387 -2.37573 0.95753 0.91298 1.47000 0 0 0 a8yc
175.75225 -38.35663 0.69826 -2.82583 3.65893 1.11623 1.36471 0.55172 0 0 0 eay7
175.79640 -38.61341 0.20924 -2.53031 -5.64966 0.51433 0.38883 1.30000 0 0 0 2003
175.79782 -38.42500 0.55428 -3.08215 1.90509 0.61113 0.58440 0.58616 0 0 0 eay6
175.86728 -38.50215 -0.91747 -3.66191 0.88096 0.45468 0.69769 0.46679 0 0 0 2017
175.90147 -38.54245 5.41142 -1.76540 -1.47527 1.31408 0.82108 0.90679 0 0 0 ahby
175.94753 -38.44014 1.44317 -3.12851 2.41747 0.48082 0.44182 0.52000 0 0 0 a934
176.00253 -38.43249 2.01765 -3.75948 0.95172 0.38263 0.45238 0.64000 0 0 0 1277
176.09785 -38.31966 2.77132 -4.80439 0.43670 0.71082 1.30168 0.60672 0 0 0 a86g
176.11204 -37.73339 1.05351 -1.28457 0.40202 0.38723 0.36289 0.43181 0 0 0 ab5p
177.52004 -37.92526 2.78161 -15.49918 -2.22231 0.55305 0.50165 2.03000 0 0 0 b34a
172.02050 -42.45600 -7.79000 -1.32686 -0.16855 0.50000 0.61000 1.55000 0 0 0 6794
172.74620 -42.21250 -12.93000 -2.75658 -0.04824 0.43000 0.44000 0.52000 0 0 0 6793
172.37500 -42.53100 -15.31000 -5.95695 1.51135 0.50000 0.74000 0.74000 0 0 0 6792
172.39380 -42.47480 -13.97000 -4.47688 1.67142 0.74000 0.64000 1.08000 0 0 0 6791
171.80430 -42.55530 -7.84000 -1.68698 -0.52868 0.50000 0.57000 0.59000 0 0 0 6790
171.85400 -42.09550 -5.06000 -0.61644 -1.44809 0.48000 0.51000 0.41000 0 0 0 6788
171.90640 -41.87690 -4.06000 0.45381 -0.63781 0.40000 0.50000 0.46000 0 0 0 6787
171.66530 -42.29030 -4.38000 -0.73666 -1.63834 0.43000 0.53000 0.65000 0 0 0 6786
171.68340 -42.45050 -5.45000 -0.55685 -3.01855 0.59000 0.59000 1.17000 0 0 0 6784
171.46620 -41.74910 -2.70000 -0.52603 -2.02765 0.47000 0.46000 0.46000 0 0 0 6776
172.82530 -42.47690 -22.16000 -8.38689 0.38142 1.12000 0.68000 0.59000 0 0 0 6774
172.37630 -42.58540 -16.37110 -6.36932 0.61128 0.92776 0.75848 0.41314 0 0 0 6771
172.54500 -42.59570 -19.63000 -9.21702 0.33127 1.54000 2.24000 0.67000 0 0 0 6770
172.77640 -42.58330 -24.30000 -9.48702 -0.61872 0.98000 0.76000 0.60000 0 0 0 6769
172.80050 -42.68890 -26.56000 -10.23713 -2.19885 0.66000 0.90000 0.86000 0 0 0 6767
172.40070 -42.37920 -11.91000 -2.91677 1.55154 0.56000 0.55000 0.64000 0 0 0 6757
172.51800 -42.25690 -9.77000 -1.98663 0.46170 0.59000 0.49000 0.65000 0 0 0 6754
172.32040 -43.08330 -28.45000 -10.12760 -0.56935 0.55000 0.57000 0.36000 0 0 0 5007
172.51590 -42.00840 -7.57000 -0.11634 1.04202 0.54000 0.48000 0.71000 0 0 0 3662
172.77330 -42.30370 -15.14000 -4.24669 -0.00836 0.50000 0.63000 0.58000 0 0 0 3624
171.48250 -42.74450 -8.48000 -0.86720 -1.12892 0.48000 0.56000 0.56000 0 0 0 3508
171.44360 -42.72380 -7.12000 -0.63718 -1.69890 0.54000 0.50000 0.55000 0 0 0 3501
173.11650 -42.92610 -31.29000 -11.21742 -1.43915 0.60000 0.92000 0.50000 0 0 0 1436
172.11730 -41.72940 -4.84001 -0.06602 -2.84762 0.43000 0.48000 0.37000 0 0 0 1433
172.06350 -41.58350 -3.55001 0.62415 -1.91743 0.45000 0.45000 0.35000 0 0 0 1432
173.43240 -41.27550 -7.44001 -0.74550 -1.16703 0.44000 0.45000 0.52000 0 0 0 1210
172.98450 -41.33300 -6.29001 -0.08556 -1.77711 0.48000 0.42000 0.49000 0 0 0 1204
172.82770 -41.52530 -6.73001 0.09422 -2.74736 0.52000 0.51000 0.94000 0 0 0 1196
174.02220 -41.34780 -11.84001 -2.32558 -2.03713 0.51000 0.45000 0.49000 0 0 0 1195
173.39590 -41.47410 -8.78001 -0.64572 -0.97729 0.51000 0.48000 0.47000 0 0 0 1192
173.80220 -41.54280 -12.23001 -2.35581 -1.83738 0.50000 0.55000 0.56000 0 0 0 1190
172.54130 -41.55200 -6.23001 0.35419 -0.36739 0.48000 0.44000 0.34000 0 0 0 1189
173.99760 -41.61580 -16.66001 -4.74590 -0.73747 0.44000 0.48000 0.38000 0 0 0 1188
173.05790 -41.62680 -8.11001 -0.38590 -1.95749 0.66000 0.53000 0.58000 0 0 0 1187
172.76220 -41.69860 -6.89001 0.60402 -3.68758 0.56000 0.47000 2.61000 0 0 0 1186
173.39510 -41.70010 -11.81001 -1.36598 -1.54758 0.45000 0.43000 0.34000 0 0 0 1185
172.27990 -41.72170 -5.01001 0.15399 -3.27761 0.47000 0.47000 0.35000 0 0 0 1182
172.49950 -41.72910 -6.92001 1.14398 -3.70762 0.55000 0.52000 0.95000 0 0 0 1181
172.11840 -42.02950 -5.54000 -0.25637 -2.29801 0.45000 0.43000 0.37000 0 0 0 1175
172.35910 -41.82090 -5.99001 0.36388 -2.06774 0.45000 0.46000 0.38000 0 0 0 1174
173.34600 -41.95830 -15.49001 -3.48628 2.27208 0.46000 0.43000 0.50000 0 0 0 1173
173.60160 -41.97800 -21.63001 -6.33631 0.26206 0.49000 0.55000 0.64000 0 0 0 1172
173.42910 -42.13470 -21.16001 -7.00649 -0.37814 0.49000 0.51000 0.34000 0 0 0 1168
