#lon lat ve vn vu se sn su name
169.77516 -43.60839 -11.07079 -3.27436 1.87001 0.13365 0.13549 0.17070 kara
175.51519 -40.89722 -20.58230 -10.22541 -1.98346 0.23298 0.17853 0.29000 hold
147.43874 -42.80471 0.13298 -0.52531 -0.83100 0.12403 0.12405 0.15097 hob2
177.56938 -38.68681 1.28476 -16.97340 0.99360 0.23940 0.17589 0.26000 hana
175.45928 -39.97628 -4.66113 -3.33331 -0.31467 0.38205 0.23826 0.30000 grng
178.21110 -38.48800 -1.81501 -18.07824 0.22333 0.43211 0.22576 0.23144 cnst
169.85585 -43.66623 -16.07211 -6.95916 4.36008 0.15266 0.13072 0.17071 cncl
175.14549 -41.14468 -23.15891 -8.68293 -0.53314 0.18933 0.15941 0.26000 clim
133.80983 -31.86666 0.36376 -0.24522 -0.31604 0.11828 0.12023 0.15573 cedu
133.88552 -23.67012 0.09208 0.12245 -0.31861 0.11381 0.11452 0.14600 alic
178.04600 -38.41145 0.32666 -18.91912 0.79323 0.29307 0.19769 0.24784 ahti
115.34698 -29.04655 -0.29723 -0.14987 0.23975 0.13684 0.13378 0.14898 yar2
175.75430 -39.40740 -1.08687 -4.44661 0.22457 0.18741 0.15780 0.20325 vgmo
174.62764 -41.27805 -17.99287 -2.45932 0.63704 0.26760 0.19796 0.32000 trwh
148.98000 -35.39920 0.23754 0.12721 -0.90094 0.12047 0.11565 0.15044 tidb
148.98000 -35.39920 0.13753 -0.19279 0.71906 0.18188 0.19623 0.31000 tid2
175.81083 -38.61102 -0.05101 -2.47971 -0.64650 0.15649 0.16099 0.21153 tgtk
175.77015 -38.86337 -1.70582 -3.37534 0.60384 0.18553 0.17056 0.21637 tgra
175.71191 -38.67810 -0.48771 -2.08721 -0.33641 0.16624 0.17076 0.20160 tghr
175.96291 -40.06158 -7.79462 -8.51608 -0.98456 0.50160 0.21350 0.52000 takp
151.15038 -33.78087 0.31686 -0.11411 -0.84325 0.14402 0.14341 0.19071 sydn
176.19418 -38.17662 4.51120 -4.69539 -4.19709 0.19934 0.16983 0.29000 rgut
176.50610 -38.23379 -1.26519 -5.99325 -12.66701 0.18127 0.19092 0.31000 rgta
176.52120 -38.05728 0.40307 -6.57855 -2.80725 0.19815 0.19804 0.25000 rgre
176.46711 -38.13832 1.58150 -10.79213 -16.64714 0.17158 0.16172 0.26000 rgmk
176.38571 -38.00329 1.47985 -4.45337 -1.58733 0.16500 0.15514 0.26000 rgli
176.24408 -38.02008 1.49522 -3.00400 -0.45731 0.16640 0.15649 0.24000 rgka
176.28798 -38.38579 0.54296 -4.48588 -9.73681 0.19324 0.17840 0.28000 rghr
176.35229 -38.25192 1.16613 -6.00353 -14.16699 0.21444 0.17512 0.52000 rghl
176.34303 -38.56204 1.18489 -6.89591 -2.94657 0.16647 0.19557 0.23166 rgar
182.07105 -29.24467 -14.26157 -14.73525 -5.86995 0.29909 0.22507 0.46000 raul
176.62116 -39.74720 -6.13413 -11.31831 -5.00498 0.52158 0.21938 0.40000 rakw
175.18193 -39.80477 -2.96039 -2.76315 -0.77490 0.39195 0.21388 0.31000 pkno
169.92154 -43.66059 -17.37183 -7.24332 4.11008 0.21994 0.16903 0.25000 pilk
175.17040 -40.81650 -12.69487 -4.57853 0.16643 0.45180 0.18518 0.38000 otak
176.68069 -40.10436 -11.83579 -14.01759 -0.32450 0.41204 0.21791 0.27000 oroa
175.79069 -39.91829 -4.46734 -5.83697 0.26525 0.45175 0.31231 0.49000 ohin
176.20004 -40.11332 -9.93440 -8.63289 -2.21449 0.65125 0.32237 0.56000 nrsw
116.19272 -31.04873 -0.15667 -0.10706 -0.71725 0.14946 0.14722 0.16104 nnor
170.35053 -43.33641 -11.17914 -2.51796 3.80967 0.17759 0.18533 0.23691 mtpr
144.97534 -37.82941 0.40849 0.22714 -0.90757 0.14074 0.14614 0.16681 mobs
176.22338 -40.46864 -20.15534 -12.40059 -3.74402 0.32259 0.21437 0.34000 mnhr
176.02883 -39.70338 -3.42514 -6.94907 -0.42504 0.46172 0.27445 0.50000 mkno
177.06980 -39.17230 0.37190 -16.93655 -1.48575 0.20412 0.10799 0.24000 kuta
164.28734 -20.55869 -0.53030 -0.13812 -0.49362 0.15853 0.15167 0.16879 kouc
170.10551 -43.77733 -22.20115 -10.52675 5.11022 0.15870 0.15135 0.25000 horn
177.40987 -38.93930 0.48331 -18.24402 -0.77606 0.25846 0.19954 0.26014 frtn
131.13274 -12.84370 0.00457 0.14994 -0.42646 0.13616 0.14255 0.16130 darw
170.19014 -43.86249 -25.54428 -12.51889 2.93033 0.26598 0.19539 0.27000 bnet
176.13641 -38.61758 0.60984 -4.47758 -5.35649 0.20919 0.21883 0.37000 arta
178.29122 -38.26821 2.95321 -19.64037 -1.11697 0.47195 0.19890 0.26392 anau
138.64735 -34.72900 0.22029 0.04266 -1.10189 0.18294 0.18906 0.30000 ade1
175.59785 -39.32693 -0.80838 -3.10593 -0.27554 0.17523 0.16507 0.22081 vgwn
175.58898 -39.28240 -0.54703 -2.75202 -1.87560 0.18710 0.16717 0.28000 vgwh
175.60894 -39.27726 -0.61316 -2.82656 -1.59561 0.18237 0.16734 0.25000 vgts
175.54831 -39.29841 -0.45941 -2.60360 -1.01558 0.19188 0.17193 0.35000 vgtr
175.66514 -39.16307 -0.06227 -2.63135 -2.88576 0.17738 0.16237 0.23000 vgot
175.54224 -39.19983 0.04908 -2.47664 -1.72571 0.15991 0.14976 0.20509 vgob
175.55269 -39.25515 -0.09078 -2.51951 -0.47564 0.17478 0.15975 0.22037 vgfw
169.89321 -43.63770 -15.51891 -6.49270 3.57005 0.28366 0.18913 1.32000 vexa
175.85849 -38.97713 -0.01206 -4.41895 -2.36601 0.20986 0.18506 0.28000 tgri
176.04747 -38.84584 3.25022 -6.83039 1.06381 0.18594 0.20040 0.27000 tgoh
175.99633 -38.81286 4.53430 -6.35951 2.56377 0.62125 0.24475 0.78000 tgho
210.39381 -17.57702 -82.90127 26.97429 -0.85852 0.34127 0.33165 0.28000 tah1
176.21085 -38.35257 2.19568 -4.52534 -12.42685 0.18803 0.18784 0.52000 rgwv
176.23225 -38.25659 5.59838 -5.27710 -11.31698 0.25678 0.19754 0.55000 rgon
176.89617 -38.00320 3.46009 -11.57386 -0.11733 0.20108 0.19128 0.26000 rgaw
115.88525 -31.80196 0.06753 -0.40001 -1.23614 0.14574 0.13514 0.16018 pert
148.26461 -32.99876 0.26781 -0.41785 1.24562 0.18674 0.19147 0.27000 park
166.48489 -22.22832 0.63788 -0.53422 -1.05092 0.17276 0.17990 0.21173 nrmd
166.41020 -22.26984 1.21890 0.27658 -3.12085 0.25953 0.22932 0.41000 noum
170.06122 -43.75612 -20.43533 -8.96739 2.11020 1.43073 0.89073 1.56000 nett
167.26378 -20.91799 0.68530 0.23896 -2.98303 0.17878 0.16303 0.32000 lpil
176.37012 -39.64315 -3.22190 -10.66268 -1.30512 0.35230 0.23004 0.36000 kere
132.15328 -14.37600 -0.17726 0.08137 0.24613 0.19217 0.18864 0.25111 kat1
210.38570 -17.55531 -82.86702 26.86624 -0.79855 0.33332 0.32628 0.24000 faa1
96.83397 -12.18834 1.25774 0.31928 -0.57757 0.26867 0.26381 0.15154 coco
200.19939 -21.20103 -76.62224 17.54684 -0.06258 0.24306 0.23848 0.20415 ckis
152.32101 -24.90822 0.53503 0.20558 -0.32665 0.16169 0.16528 0.21613 bndy
115.34697 -29.04658 -0.34723 0.09013 0.06975 0.14826 0.14970 0.17302 yarr
115.34716 -29.04649 -0.35715 -0.17991 -0.06026 0.16738 0.16488 0.18549 yar3
175.58323 -41.06256 -26.13467 -11.37575 -1.73324 0.23799 0.27711 0.33443 wrpa
175.45174 -39.73010 -2.92112 -2.95502 0.11500 0.40192 0.22677 0.28000 whvr
175.58970 -39.11514 1.56563 -2.54870 -2.50582 0.20182 0.17209 0.30000 vgwt
168.31514 -17.74397 -82.13660 -35.11330 -3.32824 0.22938 0.15632 0.32000 vanu
184.82078 -21.14471 71.85250 -36.68691 1.06733 0.24972 0.16601 0.26000 tong
148.98000 -35.39920 0.24753 -0.05279 -0.19094 0.12384 0.12360 0.16410 tid1
210.39355 -17.57706 -82.38125 27.55402 -0.56852 0.31979 0.31494 0.17241 thti
166.21537 -21.60858 0.51390 0.24205 -0.90192 0.21128 0.20011 0.28000 thio
175.93930 -38.67343 1.87891 -0.76115 -2.93642 0.15505 0.25286 0.21000 tgwh
210.39381 -17.57703 -82.73128 27.05428 -1.11852 0.36987 0.35961 0.44000 tah2
153.03530 -27.48489 0.06935 0.04466 -1.55264 0.29205 0.33096 0.99000 sunm
149.01016 -35.31616 0.26832 -0.14016 -1.24106 0.13945 0.13453 0.20588 str2
149.01005 -35.31553 0.26783 -0.01019 -0.94106 0.13163 0.12675 0.17252 str1
188.26158 -13.84921 -88.77651 4.59133 -0.38476 0.23105 0.21380 0.17871 samo
176.36592 -38.09366 2.01242 -4.64031 -4.30720 0.23397 0.19453 0.42000 rghd
210.42728 -17.53308 -83.18083 27.29935 -1.17859 0.33694 0.32512 0.19489 pape
178.08260 -37.89398 2.31193 -16.88129 3.25252 0.30300 0.23740 0.43000 paki
167.93883 -29.04334 0.52437 -0.08378 -0.66026 0.19122 0.16581 0.20896 norf
190.07293 -19.07653 -78.40650 6.77550 -0.74604 0.22776 0.20364 0.19461 nium
116.63749 -26.69664 -0.34963 -0.14885 0.28614 0.19657 0.19977 0.25125 mro1
178.12913 -38.64379 -2.41994 -20.35646 0.34354 0.79114 0.37257 0.26421 mako
158.93583 -54.49953 -7.74115 -18.83513 -1.29767 0.14475 0.13675 0.14597 mac1
