#lon lat ve vn vu se sn su name
176.20048 -39.91679 -8.68626 -10.55868 -3.81800 1.12743 0.40313 1.41100 pnui
175.42692 -41.38152 -32.55870 -9.22019 -4.44900 0.22615 0.23285 0.56600 parw
177.88330 -38.92260 -6.70895 -19.56736 -2.61700 0.91061 0.48892 0.57800 pari
174.95210 -41.02180 -18.88189 -4.38350 -0.83800 0.46700 0.36031 0.77700 paek
175.76132 -40.38542 -17.59679 -5.99857 -5.42800 0.60178 0.43496 1.01300 nrrd
176.80661 -39.09702 2.07680 -14.44844 -0.26900 0.41123 0.38424 0.69000 nmai
175.24138 -41.00159 -21.67932 -6.20112 -3.27600 0.56783 0.41903 0.99600 mtqn
175.53615 -40.18138 -9.42853 -3.33206 -4.92400 0.92450 0.93887 1.09800 mtbl
176.74973 -38.61686 2.73273 -11.28860 -1.54700 0.30963 0.26486 0.69900 ming
171.57530 -43.59135 -30.11600 -13.40635 -2.01600 0.26120 0.25948 0.68300 meth
176.69655 -39.44420 0.70335 -13.82821 -2.75500 0.58485 0.38526 0.69700 mcnl
177.52620 -38.33382 1.95367 -16.61887 -0.10100 0.30182 0.22253 0.58700 matw
175.57488 -40.66870 -19.47760 -7.05639 -1.82400 0.78060 0.45886 1.05500 mang
173.79381 -41.29139 -4.98789 1.59662 -0.90000 0.75162 0.46267 0.64600 maha
176.42279 -39.42402 -1.24721 -12.75074 -2.61300 0.54589 0.39912 0.83700 kawk
117.09719 -20.98143 -0.38886 0.38534 -1.04900 0.16917 0.16869 0.41600 karr
169.77516 -43.60839 -11.35633 -3.34566 0.65200 0.19896 0.21030 0.46000 kara
175.51519 -40.89722 -21.02110 -9.43789 -2.97600 0.47001 0.38922 0.91200 hold
147.43874 -42.80471 0.16618 -0.59538 -1.42700 0.17398 0.16692 0.38900 hob2
177.56938 -38.68681 -0.67553 -16.87260 0.11200 0.45221 0.35356 0.61600 hana
175.45928 -39.97628 -9.17097 -3.54561 -1.42300 0.39915 0.45477 0.63600 grng
178.21110 -38.48800 -5.49867 -17.43055 -0.86300 0.64092 0.32790 0.54700 cnst
169.85585 -43.66623 -16.02071 -6.52012 3.21600 0.20341 0.19041 0.51500 cncl
175.14549 -41.14468 -23.28554 -7.45559 -2.05100 0.40318 0.36236 0.77600 clim
133.80983 -31.86666 0.27497 -0.13921 -0.38800 0.15434 0.15997 0.34700 cedu
133.88552 -23.67012 0.21354 0.09319 -0.64800 0.15497 0.15306 0.40200 alic
178.04600 -38.41145 -0.98838 -18.06090 0.14800 0.42137 0.29912 0.60000 ahti
115.34698 -29.04655 -0.39540 -0.12121 -0.54500 0.16883 0.16563 0.35700 yar2
175.75430 -39.40740 -0.02198 -5.07724 -0.64900 0.36727 0.26008 0.59700 vgmo
174.62764 -41.27805 -18.06400 -0.48799 0.60900 0.48497 0.56047 0.90000 trwh
148.98000 -35.39920 0.24451 -0.17326 -1.20300 0.16560 0.15580 0.39400 tidb
148.98000 -35.39920 0.16851 -0.24726 -0.01500 0.24978 0.24532 0.73100 tid2
175.81083 -38.61102 0.32907 -2.61727 -1.06100 0.23503 0.22891 0.62600 tgtk
175.77015 -38.86337 -1.46802 -3.71238 -0.94700 0.28265 0.23631 0.58100 tgra
175.71191 -38.67810 -0.44421 -2.10104 -1.14200 0.23360 0.23242 0.60400 tghr
175.96291 -40.06158 -13.83172 -9.00560 -2.80500 0.45005 0.36532 1.23500 takp
151.15038 -33.78087 0.34505 -0.21092 -1.63600 0.18270 0.18430 0.49900 sydn
176.19418 -38.17662 4.02461 -4.59510 -5.79700 0.30261 0.22193 0.75800 rgut
176.50610 -38.23379 -1.86610 -6.17693 -14.46400 0.31757 0.30763 0.78100 rgta
176.52120 -38.05728 0.60018 -5.60026 -3.59800 0.29172 0.32547 0.62300 rgre
176.46711 -38.13832 1.14636 -9.99776 -17.48200 0.25695 0.24430 0.76000 rgmk
176.38571 -38.00329 1.33191 -4.79636 -3.06800 0.22583 0.22123 0.68100 rgli
176.24408 -38.02008 1.43600 -2.98255 -2.01700 0.23173 0.22412 0.72100 rgka
176.28798 -38.38579 0.76910 -4.54553 -11.21500 0.33247 0.28778 0.66700 rghr
176.35229 -38.25192 0.77193 -5.51492 -14.43400 0.30661 0.27095 0.88600 rghl
176.34303 -38.56204 0.90423 -6.57565 -3.73900 0.23772 0.24447 0.59300 rgar
182.07105 -29.24467 -13.30384 -14.92357 -5.90000 1.70600 1.40124 5.52700 raul
176.62116 -39.74720 -11.53740 -11.47347 -7.26700 0.63678 0.35250 0.86500 rakw
175.18193 -39.80477 -6.20507 -1.99744 -1.70200 0.45500 0.31547 0.67900 pkno
169.92154 -43.66059 -17.50014 -6.81467 3.51500 0.27435 0.24191 0.62400 pilk
175.17040 -40.81650 -17.56087 -3.91511 -3.03700 0.64472 0.40506 0.86700 otak
176.68069 -40.10436 -14.90887 -12.90086 -0.87000 0.54891 0.26264 0.57900 oroa
175.79069 -39.91829 -5.37958 -7.85961 -0.15600 1.06344 0.34639 1.15200 ohin
176.20004 -40.11332 -15.88910 -7.43822 -5.50800 0.55687 0.39917 1.12100 nrsw
116.19272 -31.04873 -0.29500 -0.14142 -1.29100 0.18099 0.17970 0.43200 nnor
170.35053 -43.33641 -10.78122 -2.18445 2.75900 0.24342 0.24381 0.57100 mtpr
144.97534 -37.82941 0.63861 0.10054 -1.68400 0.17655 0.19510 0.34600 mobs
176.22338 -40.46864 -22.05607 -11.15249 -5.18800 0.53491 0.34955 0.99400 mnhr
176.02883 -39.70338 -6.36797 -6.87022 -1.32200 0.61178 0.60537 1.10700 mkno
164.28734 -20.55869 0.33124 -0.75292 -1.08100 0.35999 0.28289 0.72900 kouc
170.10551 -43.77733 -21.87346 -10.61820 4.47200 0.32301 0.24792 0.94400 horn
177.40987 -38.93930 -0.27061 -18.30305 -2.09000 0.48111 0.33866 0.61100 frtn
131.13274 -12.84370 0.01109 0.27964 -1.02400 0.18191 0.18058 0.54800 darw
170.19014 -43.86249 -24.57334 -11.76111 2.20200 0.27140 0.25782 0.82500 bnet
176.13641 -38.61758 -0.25689 -3.49272 -8.27700 0.37927 0.41093 0.76400 arta
178.29122 -38.26821 0.89013 -19.54581 -1.93100 0.45930 0.33979 0.64600 anau
138.64735 -34.72900 0.26069 -0.20178 -1.51700 0.22881 0.23946 0.55500 ade1
175.59785 -39.32693 -0.18895 -3.02780 -1.56100 0.36327 0.35024 0.70700 vgwn
175.58898 -39.28240 0.42287 -3.10376 -2.02100 0.40115 0.35024 0.87400 vgwh
175.60894 -39.27726 0.29375 -3.26608 -1.82600 0.41711 0.34328 0.84100 vgts
175.54831 -39.29841 -0.05647 -2.78184 -1.92500 0.36127 0.33930 0.79200 vgtr
175.66514 -39.16307 0.37355 -2.51481 -3.81900 0.35730 0.32342 0.70800 vgot
175.54224 -39.19983 0.68892 -2.59250 -2.33200 0.25779 0.28374 0.57500 vgob
175.55269 -39.25515 0.35370 -2.62752 -0.83600 0.29655 0.32242 0.64700 vgfw
169.89321 -43.63770 -15.65358 -6.18714 2.80000 0.28824 0.31224 0.73400 vexa
175.85849 -38.97713 -0.44270 -4.24858 -3.13700 0.29062 0.31253 0.72300 tgri
176.04747 -38.84584 2.29273 -6.97147 -0.57800 0.29959 0.31751 0.63400 tgoh
175.99633 -38.81286 0.62626 -6.99098 0.95200 0.50494 0.49958 1.29400 tgho
210.39381 -17.57702 -82.96061 27.56232 -1.47600 0.34636 0.31238 0.73300 tah1
176.21085 -38.35257 1.60717 -4.38865 -14.24400 0.29465 0.24803 0.70900 rgwv
176.23225 -38.25659 5.56183 -5.46076 -13.71600 0.34242 0.24939 0.82300 rgon
