#lon lat ve vn vu se sn su name
150.12220 -36.03514 0.09879 -1.19672 NaN 1.08702 0.90472 NaN turo
151.92846 -27.53443 -0.16828 -0.30591 NaN 0.82460 0.70631 NaN toow
138.98309 -34.50580 -0.62354 -0.87966 NaN 1.03104 0.98560 NaN tnda
178.42525 -18.14593 -3.47556 -2.78385 NaN 1.10009 1.43488 NaN suva
145.21404 -38.37518 -0.15610 -0.49697 NaN 0.95029 0.97869 NaN stny
145.13275 -37.91256 0.29597 -0.24890 NaN 0.36136 0.41461 NaN sg36
142.84875 -35.50452 1.13288 -0.93095 NaN 3.18435 1.30247 NaN seal
151.60161 -32.89029 7.37319 -4.66589 NaN 1.32284 1.81339 NaN seah
151.42986 -32.75861 -0.77232 0.05505 NaN 1.91758 1.45449 NaN sawg
153.57488 -28.27172 1.30868 -0.43808 NaN 1.30798 1.65057 NaN salt
137.93433 -32.47029 -0.55269 -0.83258 NaN 0.63058 0.55696 NaN sa45
120.07089 -33.59674 -1.37874 -0.03989 NaN 0.77720 0.70429 NaN ravn
149.24894 -35.34106 0.25402 -1.31894 NaN 1.93657 2.01132 NaN quea
138.48572 -35.09470 -1.42780 -0.92887 NaN 1.02906 0.73283 NaN ptsv
150.91370 -34.47554 -0.37420 -0.64264 NaN 0.64071 0.56818 NaN ptkl
118.60554 -20.41206 -5.97768 0.06346 NaN 1.76642 0.95672 NaN pthd
151.59651 -26.15761 1.85039 0.61967 NaN 1.84377 1.42369 NaN pro1
164.90137 -21.11862 0.42929 0.59656 NaN 0.62384 0.63760 NaN pmbt
164.58100 -20.39248 2.41541 0.91905 NaN 1.72248 0.96216 NaN pebo
148.17021 -33.14119 0.35047 -1.04647 NaN 1.23390 1.02363 NaN par2
121.78724 -32.26002 -0.79999 -0.21548 NaN 0.64126 0.48155 NaN nors
139.66244 -34.69516 -1.71826 -2.24556 NaN 0.92018 0.89666 NaN nild
141.64601 -36.30842 -0.64331 -0.96407 NaN 0.82141 0.76883 NaN nhil
136.20086 -34.08486 -1.85221 -2.23780 NaN 1.09694 1.17750 NaN neil
150.93900 -32.25154 -3.80752 0.28514 NaN 2.09853 1.41650 NaN musw
149.08819 -35.05614 -0.24773 -0.28974 NaN 1.74364 1.64939 NaN murm
151.37985 -32.70976 0.10011 -0.65974 NaN 1.47875 1.43549 NaN mtmm
117.84310 -28.11531 -0.32260 -0.38958 NaN 1.26361 0.88661 NaN mtma
135.33069 -34.13529 -0.19364 -1.12402 NaN 0.76335 0.86670 NaN mthp
140.78104 -37.83307 1.12186 -0.31975 NaN 1.88965 1.22556 NaN mtga
143.44891 -37.58762 0.20433 0.32870 NaN 1.11508 1.21655 NaN mtem
133.20671 -25.94569 -0.61428 -0.50385 NaN 0.76217 0.64270 NaN mtcv
170.26254 -43.98500 -28.02347 -13.87392 NaN 1.04121 0.88805 NaN mtc1
139.26171 -35.14956 -0.03303 -0.43369 NaN 1.38379 1.24449 NaN mryb
139.48713 -20.73655 -0.88847 -0.97688 NaN 2.43557 1.74847 NaN misa
151.33920 -27.80977 -0.25258 -0.92503 NaN 1.19508 1.39563 NaN mil3
